Centro Poblado,Cobertura,Aerodromo,D_Aerodromo,Regional,D_Regional,Nacional,D_Nacional,Internacional,D_Internacional,C_Aerodromo,C_Regional,C_Nacional,C_Internacional
GUARCO,True,FRONTINO EL PLATEADO,22.621249239990203,ALI PIEDRAHITA,49.615560668903505,OLAYA HERRERA,68.4297904524465,JOSE M. CORDOVA,84.8534441968401,True,False,False,False
TABACAL,True,FRONTINO EL PLATEADO,27.260806406142002,ALI PIEDRAHITA,58.8041758820392,OLAYA HERRERA,74.3036521502414,JOSE M. CORDOVA,89.6424103785413,True,False,False,False
LLANOS DE URARCO,True,FRONTINO EL PLATEADO,32.9011058868994,ALI PIEDRAHITA,69.43582410894771,OLAYA HERRERA,84.8207272984921,JOSE M. CORDOVA,99.31737337103772,True,False,False,False
LA ANGELINA,True,FRONTINO EL PLATEADO,33.1071303907377,ALI PIEDRAHITA,52.0978697864375,OLAYA HERRERA,59.90938756233629,JOSE M. CORDOVA,75.3546177734654,True,False,False,False
LA MARIELA,True,TUCANES - CA.,21.9283283371804,FARFAN HERIBERTO GIL MAR,57.6274893391195,PERALES,69.376862006638,MATECAÑA,56.809835634367296,True,False,False,False
CÁCERES,True,SANTA RITA DE ITUANGO,39.540595073452,EL PINDO,45.000124142070504,LOS GARZONES,147.991080404404,JOSE M. CORDOVA,157.402410383702,True,False,False,False
EL JARDÍN (TAMANÁ),True,SANTA RITA DE ITUANGO,61.26928145485889,JUAN H.WHITE,24.490332227776104,LOS GARZONES,134.524808290525,JOSE M. CORDOVA,177.81271872909198,False,True,False,False
GUARUMO,True,LA ATARRAYA - CA.,49.732060420896595,JUAN H.WHITE,12.875955011013,LOS GARZONES,127.51597803458598,JOSE M. CORDOVA,189.196761733037,False,True,False,False
MANIZALES,True,BARACOA,29.5503651099383,LAS BRUJAS,20.388542856639603,LOS GARZONES,99.7546768175897,RAFAEL NUÑEZ,127.706385713724,True,True,False,False
PUERTO BÉLGICA,True,SANTA RITA DE ITUANGO,51.619157317818896,JUAN H.WHITE,35.0039562408544,LOS GARZONES,141.962699656868,JOSE M. CORDOVA,167.55434155344201,False,True,False,False
PIAMONTE,True,"MARCO FIDEL SUAREZ  ""AFB""",6.726556678622741,FARFAN HERIBERTO GIL MAR,77.6859247504445,BUENAVENTURA-GERARDO TOBAR LOPEZ,61.56321889134621,ALFONSO BONILLA ARAGON,20.3753396331822,True,False,False,True
RÍO MAN,True,LA ATARRAYA - CA.,39.89128433199021,JUAN H.WHITE,2.83663243565952,LOS GARZONES,119.099336692451,JOSE M. CORDOVA,199.33695413706698,True,True,False,False
LAS PAMPAS,True,SANTA RITA DE ITUANGO,56.63100597115751,JUAN H.WHITE,29.2394426349727,LOS GARZONES,137.47308378631598,JOSE M. CORDOVA,173.26823088326,False,True,False,False
NICARAGUA,True,SANTA RITA DE ITUANGO,51.167439106177206,EL PINDO,27.2881361698068,LOS GARZONES,130.536236066189,JOSE M. CORDOVA,174.63857855084498,False,True,False,False
PUERTO SANTO,True,EL CEBRUNO,22.332188908115803,EL PINDO,50.8724253523917,LOS GARZONES,72.2451279656872,RAFAEL NUÑEZ,226.547601287184,True,False,False,False
CAICEDO,True,FRONTINO EL PLATEADO,39.569538353275,ALI PIEDRAHITA,19.5171924205833,OLAYA HERRERA,48.009601647736304,JOSE M. CORDOVA,67.4316340099829,True,True,False,False
CALDAS,True,MUZO,27.377303372821604,ALBERTO LLERAS CAMARGO,100.04667409432301,VANGUARDIA,156.621025959166,EL DORADO,99.82337352323,True,False,False,False
EL CAÑO,True,VOLAR COLOMBIA,37.3931048307547,ALI PIEDRAHITA,60.4613713865009,OLAYA HERRERA,13.7017383962759,JOSE M. CORDOVA,24.864868828740303,True,False,True,True
LA RAYA,True,RIOSUCIO,20.1941275655003,ALCIDES FERNANDEZ,123.14849429298701,ANTONIO ROLDAN BETANCOURT,74.4311672095388,JOSE M. CORDOVA,242.582716549955,True,False,False,False
LA MIEL,True,CRUZ VERDE,4.3663987861114,SANTIAGO VILA,35.7295252610889,PERALES,7.23475282653313,MATECAÑA,86.1944415069323,True,True,True,False
LA CORRALITA,True,VOLAR COLOMBIA,35.0615512381592,ALI PIEDRAHITA,63.3267032032627,OLAYA HERRERA,15.069794389690301,JOSE M. CORDOVA,23.4636577958891,True,False,True,True
EL RAIZAL,True,LA ELVIRA,24.003997627709698,CONDOTO MANDINGA,69.6591494068033,LA NUBIA,82.2727401153254,MATECAÑA,46.054724569901,True,False,False,False
LA CLARA,True,PUERTO NARE,12.646472064779198,MORELA,42.9041852538725,OLAYA HERRERA,97.9297822927479,JOSE M. CORDOVA,79.5659336798789,True,False,False,False
LA QUIEBRA,True,LA ELVIRA,15.690315907981901,FARFAN HERIBERTO GIL MAR,60.466302407080704,LA NUBIA,83.9912965099939,MATECAÑA,45.765355742431794,True,False,False,False
LA SALADA PARTE BAJA,True,VOLAR COLOMBIA,30.8205135578609,ALI PIEDRAHITA,64.8802152167739,OLAYA HERRERA,19.3384598711219,JOSE M. CORDOVA,25.678297551089695,True,False,True,True
LA TOLVA,True,VOLAR COLOMBIA,32.025955157709305,ALI PIEDRAHITA,63.0784898782714,OLAYA HERRERA,18.6559029474018,JOSE M. CORDOVA,26.4799989615047,True,False,True,True
LA VALERIA,True,VOLAR COLOMBIA,35.915547897612,ALI PIEDRAHITA,60.3775079218095,OLAYA HERRERA,15.492426096789998,JOSE M. CORDOVA,26.101358265514698,True,False,True,True
LA AGUACATALA,True,VOLAR COLOMBIA,36.9613929975123,ALI PIEDRAHITA,60.3877320861076,OLAYA HERRERA,14.2477153362989,JOSE M. CORDOVA,25.2674927841399,True,False,True,True
LA CHUSCALA,True,VOLAR COLOMBIA,34.638983612024,ALI PIEDRAHITA,61.72324601134561,OLAYA HERRERA,16.2289265136498,JOSE M. CORDOVA,25.607164853492197,True,False,True,True
SALINAS,True,VOLAR COLOMBIA,32.0249623348152,ALI PIEDRAHITA,61.1159072685814,OLAYA HERRERA,19.8588253434637,JOSE M. CORDOVA,28.873801821523,True,False,True,True
CAMPAMENTO,True,CAROLINA DEL PRINCIPE,28.363329390005898,REMEDIOS OTU,64.37892441296191,OLAYA HERRERA,90.4015719310243,JOSE M. CORDOVA,91.69880504625141,True,False,False,False
LA CHIQUITA,True,LA JAGUA,25.4928963986491,CONTADOR,79.5757322673263,GUSTAVO ARTUNDUAGA PAREDES,77.04209664473471,BENITO SALAS,78.217867663402,True,False,False,False
LA SOLITA,True,EL RIO,31.1785089875265,REMEDIOS OTU,62.21246126403889,OLAYA HERRERA,99.4058585078771,JOSE M. CORDOVA,100.70597575396098,True,False,False,False
LLANADAS,True,EL ALGARROBO,34.4656035368259,LAS BRUJAS,44.379120278338,LOS GARZONES,54.1527848271219,RAFAEL NUÑEZ,168.210921715646,True,False,False,False
CAÑASGORDAS,True,FRONTINO EL PLATEADO,13.287371920290502,ALI PIEDRAHITA,49.5332666417126,OLAYA HERRERA,77.30291433428359,JOSE M. CORDOVA,94.38025034844941,True,False,False,False
BUENOS AIRES - PARTE ALTA,True,FRONTINO EL PLATEADO,15.117902575177501,ALI PIEDRAHITA,46.66742484295939,OLAYA HERRERA,72.86469696694341,JOSE M. CORDOVA,90.0174633681301,True,False,False,False
CESTILLAL,True,HOTEL DEL CAMPO - CA,14.2841183862386,FARFAN HERIBERTO GIL MAR,87.4061516165102,LA NUBIA,46.4916159805124,MATECAÑA,9.64040680670776,True,False,False,True
JUNTAS DE URAMITA,True,FRONTINO EL PLATEADO,25.5398527264582,ALI PIEDRAHITA,67.146013298656,OLAYA HERRERA,91.8967925953094,JOSE M. CORDOVA,107.68464320537501,True,False,False,False
SAN PASCUAL,True,FRONTINO EL PLATEADO,17.6278579998268,ALI PIEDRAHITA,58.644447065848,OLAYA HERRERA,86.0031726594194,JOSE M. CORDOVA,102.52252793119101,True,False,False,False
VILLA VICTORIA,True,FRONTINO EL PLATEADO,26.180185271174302,ALI PIEDRAHITA,67.7388020423006,OLAYA HERRERA,92.1702659073988,JOSE M. CORDOVA,107.88926236535299,True,False,False,False
CARACOLÍ,True,SAN JUAN DEL CESAR,24.287287946763897,JORGE ISAACS (LA MINA),172.765802584992,ALFONSO LOPEZ PUMAREJO,61.7317308686098,ALMIRANTE PADILLA,65.03094641628721,True,False,False,False
CARAMANTA,True,VOLAR COLOMBIA,25.420944144148898,JOSE CELESTINO,92.07198462118049,LA NUBIA,60.9245664789431,JOSE M. CORDOVA,72.71952878908529,True,False,False,False
ALEGRÍAS,True,HOTEL DEL CAMPO - CA,21.9860413788658,FARFAN HERIBERTO GIL MAR,95.30075358825759,LA NUBIA,38.376074879138606,MATECAÑA,9.731985661963881,True,False,True,True
SUCRE,False,EL ALGARROBO,50.206957028240296,LAS BRUJAS,84.62959320054391,LOS GARZONES,121.19214756109501,RAFAEL NUÑEZ,200.857773984711,False,False,False,False
CAREPA,True,LOS ALMENDROS,5.91551425527197,ALCIDES FERNANDEZ,107.105338753725,ANTONIO ROLDAN BETANCOURT,9.391025050939641,JOSE M. CORDOVA,222.977175737506,True,False,True,False
PIEDRAS BLANCAS,True,COVEÑAS,42.341659301049,LAS BRUJAS,22.120271277865502,LOS GARZONES,60.9085228456431,RAFAEL NUÑEZ,142.87594416938998,False,True,False,False
ZUNGO EMBARCADERO - PUEBLO NUEVO,True,LOS PLANES,10.4483495328615,ALCIDES FERNANDEZ,93.1836541182049,ANTONIO ROLDAN BETANCOURT,4.66583243336112,JOSE M. CORDOVA,236.869795754146,True,False,True,False
ZUNGO EMBARCADERO - 11 DE NOVIEMBRE,True,LOS PLANES,9.92790603367341,ALCIDES FERNANDEZ,93.5419308909609,ANTONIO ROLDAN BETANCOURT,4.37389289490182,JOSE M. CORDOVA,236.520773336599,True,False,True,False
CASA VERDE,True,GUSTAVO ROJAS PINILLA,24.0792206541393,ALBERTO LLERAS CAMARGO,66.43802327566671,EL ALCARAVAN,123.060778551143,EL DORADO,104.908438721442,True,False,False,False
EL ENCANTO,True,EL ENCANTO,0.8650124973566121,VIRGILIO BARCO VARGAS,55.6100836435785,TRES DE MAYO,443.360568809524,ALFREDO VASQUEZ COBO,453.422237498396,True,False,False,False
ZUNGO EMBARCADERO - 28 DE OCTUBRE,True,LOS PLANES,10.893580030516699,ALCIDES FERNANDEZ,92.6402713548268,ANTONIO ROLDAN BETANCOURT,5.2001564386171,JOSE M. CORDOVA,237.411775773699,True,False,True,False
BELENCITO,True,PAIPA JUAN JOSE RONDON,24.199087718805103,ALBERTO LLERAS CAMARGO,14.126523812014,EL ALCARAVAN,75.1632648296483,PALONEGRO,154.057310358556,True,True,False,False
BOSQUES DE LOS ALMENDROS,True,LOS ALMENDROS,2.12394918555657,ALCIDES FERNANDEZ,104.465829484868,ANTONIO ROLDAN BETANCOURT,7.7768509781408,JOSE M. CORDOVA,225.76197573975398,True,False,True,False
CAREPITA CANALUNO,True,LOS ALMENDROS,11.563838236941098,ALCIDES FERNANDEZ,93.53914516464751,ANTONIO ROLDAN BETANCOURT,4.70032395786105,JOSE M. CORDOVA,236.506258751897,True,False,True,False
SACRAMENTO LA LUCHA,True,LOS ALMENDROS,2.31423422646892,ALCIDES FERNANDEZ,103.621625367137,ANTONIO ROLDAN BETANCOURT,6.583473276329111,JOSE M. CORDOVA,226.542141796177,True,False,True,False
EL CARMEN DE VIBORAL,True,VOLAR COLOMBIA,45.5245685543007,ALI PIEDRAHITA,93.0478620650261,OLAYA HERRERA,31.987013896191502,JOSE M. CORDOVA,13.1495578737239,False,False,True,True
AGUAS CLARAS,True,MALVINAS,11.879966059946302,SAN MARTIN,31.7816174089242,VANGUARDIA,81.9510019699805,EL DORADO,140.333345945073,True,True,False,False
LA CHAPA,True,LAS ACACIAS,12.5027738825905,JOSE CELESTINO,98.67930101835779,VANGUARDIA,107.109761130073,EL DORADO,41.488127985415794,True,False,False,False
CAMPO ALEGRE,False,KAMANAOS,94.14237940403471,FABIO A. LEON BENTLEY,152.157296059489,EL ALCARAVAN,536.3270876067389,EL DORADO,651.609949419789,False,False,False,False
LA AURORA - LAS BRISAS,True,VOLAR COLOMBIA,46.12052106512421,ALI PIEDRAHITA,93.9445699500135,OLAYA HERRERA,32.8195000708044,JOSE M. CORDOVA,13.862443360223,False,False,True,True
CAROLINA DEL PRÍNCIPE,True,CAROLINA DEL PRINCIPE,0.8635872769260741,REMEDIOS OTU,70.1972410908728,OLAYA HERRERA,65.6707609702192,JOSE M. CORDOVA,64.3166725712933,True,False,False,False
CAUCASIA,True,LA ATARRAYA - CA.,36.076885922877494,JUAN H.WHITE,1.0410914524941601,LOS GARZONES,116.74678512141001,JOSE M. CORDOVA,203.10035019357497,True,True,False,False
CUTURÚ,True,BONAIRE  - CA,68.507837603992,EL TOMIN,14.7100429809963,YARIGUIES,133.365153168822,JOSE M. CORDOVA,187.388347004673,False,True,False,False
MARGENTO,True,BONAIRE  - CA,29.6942503158947,JUAN H.WHITE,27.977594701149396,LOS GARZONES,129.956899836073,JOSE M. CORDOVA,214.43976123105702,True,True,False,False
PALANCA,True,BONAIRE  - CA,30.778580439343,JUAN H.WHITE,19.9280565083697,LOS GARZONES,126.55152295493099,JOSE M. CORDOVA,209.891423142101,True,True,False,False
PALOMAR,True,RANCHO GRANDE,18.764554479765,SANTIAGO VILA,55.4619034093268,PERALES,20.373642416331602,MATECAÑA,66.7747442162261,True,False,True,False
SANTA ROSITA,True,LAS ACACIAS,17.0545608989013,ALBERTO LLERAS CAMARGO,107.24224306910801,VANGUARDIA,105.516286207384,EL DORADO,62.8493593061693,True,False,False,False
PUERTO TRIANA,True,BONAIRE  - CA,69.0793024166078,EL TOMIN,13.4150829407998,YARIGUIES,140.438204180142,JOSE M. CORDOVA,178.77909548498297,False,True,False,False
LA ILUSIÓN,True,LA ATARRAYA - CA.,29.3992572098288,JUAN H.WHITE,13.172643656091301,LOS GARZONES,120.393467900725,JOSE M. CORDOVA,209.689366421888,True,True,False,False
CACERÍ,True,BONAIRE  - CA,55.331406592441304,EL TOMIN,26.4169071224306,LOS GARZONES,150.514357965905,JOSE M. CORDOVA,190.121808845391,False,True,False,False
EL PANDO,True,BONAIRE  - CA,54.7113005634888,JUAN H.WHITE,24.0225467611936,LOS GARZONES,141.616534500733,JOSE M. CORDOVA,185.279010464246,False,True,False,False
EL CHINO,True,LA ATARRAYA - CA.,30.6798144368675,JUAN H.WHITE,12.354689328486499,LOS GARZONES,121.14077862845899,JOSE M. CORDOVA,208.36955033483503,True,True,False,False
LA ESMERALDA,True,MAPIRIPAN,41.7980106215362,JORGE E. GONZALEZ T.,35.9201939036717,VANGUARDIA,229.286246106973,EL DORADO,312.618559642094,False,True,False,False
VILLA DEL SOCORRO,True,BONAIRE  - CA,26.779259693840498,JUAN H.WHITE,22.8279244154286,LOS GARZONES,124.709607594741,JOSE M. CORDOVA,214.409109541125,True,True,False,False
CASERÍO CONJUNTO CAÑA FISTULA,True,LA ATARRAYA - CA.,38.1014736657554,JUAN H.WHITE,4.194542557932859,LOS GARZONES,121.400224980172,JOSE M. CORDOVA,200.553134505415,True,True,False,False
PUEBLO NUEVO,True,TOMACHIPAN,17.9979785349868,JORGE E. GONZALEZ T.,44.6606276798464,VANGUARDIA,246.088882198161,BENITO SALAS,306.472431607779,True,False,False,False
CHIGORODÓ,True,PIZARRO,84.9866431152691,REYES MURILLO,30.0283190621419,EL CARAÑO,40.4471871384591,MATECAÑA,167.125365247041,False,True,False,False
BARRANQUILLITA,True,BARRANQUILLITA,7.99295054054031,JORGE E. GONZALEZ T.,124.243861208377,VANGUARDIA,329.907447668469,BENITO SALAS,372.66778266088,True,False,False,False
GUAPÁ CARRETERAS,True,JAIME ORTIZ BETANCUR,15.4201708462899,ALCIDES FERNANDEZ,127.33323387743799,ANTONIO ROLDAN BETANCOURT,30.5325603592688,JOSE M. CORDOVA,203.081272183942,True,False,True,False
JURADÓ,True,JURADO,5.07940094529953,JOSE CELESTINO MUTIS,108.057042743044,ANTONIO ROLDAN BETANCOURT,139.67742944539899,JOSE M. CORDOVA,278.724182377327,True,False,False,False
CAMPITAS,True,JAIME ORTIZ BETANCUR,3.8951226536470402,ALCIDES FERNANDEZ,114.252269297584,ANTONIO ROLDAN BETANCOURT,18.7860208501704,JOSE M. CORDOVA,216.29389455624002,True,False,True,False
CHAMPITA SECTOR LA GRANJA,True,JAIME ORTIZ BETANCUR,3.2053246165519904,ALCIDES FERNANDEZ,114.450385104317,ANTONIO ROLDAN BETANCOURT,18.481586106631998,JOSE M. CORDOVA,215.97334381919103,True,False,True,False
CISNEROS,True,EDGAR CALDAS POTES-CA,34.3967325689202,FARFAN HERIBERTO GIL MAR,68.9607908098082,BUENAVENTURA-GERARDO TOBAR LOPEZ,25.813608183919897,ALFONSO BONILLA ARAGON,49.675605445379894,True,False,True,False
COCORNÁ,True,EL TRIUNFO,53.0401129860265,MORELA,96.5911065654785,OLAYA HERRERA,48.258894502933295,JOSE M. CORDOVA,28.793459492903,False,False,False,True
LA PIÑUELA,True,EL TRIUNFO,46.9943458110814,JOSE CELESTINO,93.25757915394409,OLAYA HERRERA,54.84265964507279,JOSE M. CORDOVA,35.5166695681131,False,False,False,True
EL MOLINO,True,SAN JUAN DEL CESAR,12.0856045745592,JORGE ISAACS (LA MINA),169.62654471413902,ALFONSO LOPEZ PUMAREJO,42.823842237487895,ALMIRANTE PADILLA,97.0395334986762,True,False,False,False
CONCEPCIÓN,True,LOPEZ DE MICAI,24.5670671537016,JUAN CASIANO,107.658651262329,BUENAVENTURA-GERARDO TOBAR LOPEZ,74.3839869029563,ALFONSO BONILLA ARAGON,93.45732333917391,True,False,False,False
CONCORDIA,True,EL ESFUERZO,22.230891835903602,LAS BRUJAS,114.152207842579,ALFONSO LOPEZ PUMAREJO,174.352612166416,ERNESTO CORTISSOZ,70.5378992912768,True,False,False,False
EL GOLPE,True,VOLAR COLOMBIA,36.964645537576295,ALI PIEDRAHITA,48.669688577385394,OLAYA HERRERA,36.4986433423655,JOSE M. CORDOVA,49.4386656346132,True,False,True,False
SALAZAR,True,INGENIO RISARALDA,15.4735299003751,FARFAN HERIBERTO GIL MAR,81.4071717878861,LA NUBIA,64.5056659510072,MATECAÑA,28.688558132483802,True,False,False,True
COPACABANA,True,CAROLINA DEL PRINCIPE,48.2892178727545,ALI PIEDRAHITA,69.8369368433346,OLAYA HERRERA,16.840433321911302,JOSE M. CORDOVA,22.5904905309991,False,False,True,True
EL SALADO,True,LAS AGUILAS -CA,25.1130847777981,FARFAN HERIBERTO GIL MAR,80.57212320794379,BUENAVENTURA-GERARDO TOBAR LOPEZ,42.0243889926675,ALFONSO BONILLA ARAGON,36.979704800162295,True,False,False,True
CABUYAL,True,EL GUAYABAL,28.9025879863399,CONTADOR,104.62759313485,GUILLERMO LEON VALENCIA,35.352124164923296,ALFONSO BONILLA ARAGON,147.034989852088,True,False,True,False
DABEIBA,True,FRONTINO EL PLATEADO,33.5028316214788,ALI PIEDRAHITA,76.0414278725692,ANTONIO ROLDAN BETANCOURT,103.158081952498,JOSE M. CORDOVA,131.326557738426,True,False,False,False
SAN JOSÉ DE URAMA,True,FRONTINO EL PLATEADO,32.8464914310193,ALI PIEDRAHITA,76.74678059187559,OLAYA HERRERA,107.721523758153,JOSE M. CORDOVA,123.899047434573,True,False,False,False
ARMENIA - CAMPARRUSIA,True,FRONTINO EL PLATEADO,33.2320222021882,ALI PIEDRAHITA,75.7324256926489,OLAYA HERRERA,99.79764355089,JOSE M. CORDOVA,115.08110294972401,True,False,False,False
LAS CRUCES DE URAMA,True,FRONTINO EL PLATEADO,33.4754511333711,ALI PIEDRAHITA,77.1313905858473,ANTONIO ROLDAN BETANCOURT,105.018356011733,JOSE M. CORDOVA,127.96614879328199,True,False,False,False
CHIMIADÓ LLANO GRANDE,True,MUTATA,29.407572619053397,ALI PIEDRAHITA,83.9288027827583,ANTONIO ROLDAN BETANCOURT,97.03600901247292,JOSE M. CORDOVA,135.97516256139602,True,False,False,False
EL BOTÓN,True,FRONTINO EL PLATEADO,25.526844083159798,ALI PIEDRAHITA,67.6068848280661,OLAYA HERRERA,107.370715342747,JOSE M. CORDOVA,124.902010018123,True,False,False,False
BETANIA PUENTE NUEVO,True,FRONTINO EL PLATEADO,31.654446870058603,ALI PIEDRAHITA,74.31636455419479,OLAYA HERRERA,99.2516621654917,JOSE M. CORDOVA,114.71702535331,True,False,False,False
CARA COLÓN,True,MUTATA,31.2548804933298,ALI PIEDRAHITA,79.2632676562273,ANTONIO ROLDAN BETANCOURT,100.02318408544501,JOSE M. CORDOVA,134.137190969312,True,False,False,False
LA BALSITA,True,FRONTINO EL PLATEADO,37.0288455215721,ALI PIEDRAHITA,80.8716054730984,ANTONIO ROLDAN BETANCOURT,106.50897784092301,JOSE M. CORDOVA,125.716903755632,True,False,False,False
DONMATÍAS,True,CAROLINA DEL PRINCIPE,28.9938490228208,ALI PIEDRAHITA,84.5009120802774,OLAYA HERRERA,36.5982150486842,JOSE M. CORDOVA,35.7360289213299,True,False,True,True
BELLAVISTA,True,COVEÑAS,2.9348907010056604,TOLU,19.1476668395347,LOS GARZONES,62.9357476571732,RAFAEL NUÑEZ,120.335031519297,True,True,False,False
ARENALES,True,CAROLINA DEL PRINCIPE,20.566653279006697,REMEDIOS OTU,78.7305605630967,OLAYA HERRERA,51.9034909067475,JOSE M. CORDOVA,46.2383602389175,True,False,False,False
MONTERA,True,HACARITAMA,31.541038629728998,AGUAS CLARAS,11.543693179772598,YARIGUIES,162.93049237704702,CAMILO DAZA,107.667207705072,True,True,False,False
PRADERA,True,CENTRAL CASTILLA,8.222625242665071,FARFAN HERIBERTO GIL MAR,75.0465143077406,BUENAVENTURA-GERARDO TOBAR LOPEZ,94.1689442963204,ALFONSO BONILLA ARAGON,20.7104308234491,True,False,False,True
EBÉJICO,True,FRONTINO EL PLATEADO,60.862881262235604,ALI PIEDRAHITA,41.4089580509401,OLAYA HERRERA,22.708569060583702,JOSE M. CORDOVA,41.9761499773185,False,False,True,False
BRASIL,True,SAN JOSE,50.5030306082339,JOSE CELESTINO,45.009902700314505,LA NUBIA,23.6571298094454,MATECAÑA,62.178995434924204,False,False,True,False
SEVILLA,True,RIOPAILA,19.2991114770767,FARFAN HERIBERTO GIL MAR,37.7304445968609,PERALES,90.0627617116889,MATECAÑA,64.2969268390458,True,True,False,False
EL ZARZAL,True,EL GUAYABAL,50.1348466571286,CONTADOR,97.823974967594,GUILLERMO LEON VALENCIA,13.544601998277098,ALFONSO BONILLA ARAGON,127.10942770074499,False,False,True,False
FATIMA,True,FRONTINO EL PLATEADO,61.235893513425104,ALI PIEDRAHITA,41.0531360627227,OLAYA HERRERA,22.5987546808301,JOSE M. CORDOVA,41.9522970088692,False,False,True,False
EL BAGRE,True,EL PEDRAL BONANZA,29.710227045602103,REMEDIOS OTU,73.4958828030834,YARIGUIES,30.542199536542803,PALONEGRO,96.8900351474631,True,False,True,False
PUERTO CLAVER,True,BONAIRE  - CA,71.722841100318,EL TOMIN,14.2228789232041,YARIGUIES,129.282530952574,PALONEGRO,184.856900871932,False,True,False,False
PUERTO LÓPEZ,False,DUBAI,47.226843044827795,JUAN H.WHITE,80.6098050559104,LOS GARZONES,140.716551124784,PALONEGRO,212.76961983500598,False,False,False,False
EL REAL,True,BONAIRE  - CA,79.1287922302328,EL TOMIN,4.226666852077471,YARIGUIES,126.67689022849,JOSE M. CORDOVA,177.057534196142,False,True,False,False
LA CORONA,True,BONAIRE  - CA,83.8429185135543,EL TOMIN,15.6393322810115,YARIGUIES,116.81097556748199,PALONEGRO,173.43768742004798,False,True,False,False
LAS NEGRITAS,True,EL RIO,74.61869997931791,EL TOMIN,19.8139510888173,YARIGUIES,108.862380308607,JOSE M. CORDOVA,165.711213805772,False,True,False,False
LAS SARDINAS EL PUENTE,True,EL RIO,78.9209950554909,EL TOMIN,3.85615421393765,YARIGUIES,125.08431116761801,JOSE M. CORDOVA,169.845128290756,False,True,False,False
SANTA BÁRBARA,True,LA PROVINCIA,18.156892018264898,CUMARIBO,151.73041347698,SANTIAGO PEREZ QUIROZ,164.201363618479,CAMILO DAZA,366.122843536606,True,False,False,False
MUQUI,True,DUBAI,66.8026764816744,EL TOMIN,24.8763333370558,YARIGUIES,130.345385911038,PALONEGRO,182.868354243038,False,True,False,False
BORRACHERA,True,EL RIO,79.04196357113271,EL TOMIN,8.12380184076934,YARIGUIES,119.69129951251999,JOSE M. CORDOVA,170.22578674773,False,True,False,False
CAÑO CLARO,True,EL RIO,75.19249802854141,EL TOMIN,18.4417300197514,YARIGUIES,110.07286502804399,JOSE M. CORDOVA,166.33876717104,False,True,False,False
LOS ALMENDROS,True,EL RIO,75.0744010686975,EL TOMIN,20.2305766211717,YARIGUIES,108.26912082186399,JOSE M. CORDOVA,166.138948621598,False,True,False,False
ENTRERRÍOS,True,CAROLINA DEL PRINCIPE,30.625911832103895,ALI PIEDRAHITA,73.80570596981829,OLAYA HERRERA,39.309827023962995,JOSE M. CORDOVA,45.909605351587295,True,False,True,False
