,NombreEstacionPeaje,Recaudo,Trafico,Cod_fecha,Flag
5331,PUERTO TRIUNFO,2650765400.0,0.0,2018_04,1
5332,PUERTO TRIUNFO,2561002400.0,0.0,2018_05,1
5333,PUERTO TRIUNFO,2710874800.0,0.0,2018_06,1
5334,PUERTO TRIUNFO,2834697000.0,0.0,2018_07,1
5335,PUERTO TRIUNFO,2901467200.0,0.0,2018_08,1
5336,PUERTO TRIUNFO,0.0,0.0,2018_09,0
5337,PUERTO TRIUNFO,0.0,0.0,2018_10,0
5338,PUERTO TRIUNFO,0.0,0.0,2018_11,0
5339,PUERTO TRIUNFO,0.0,0.0,2018_12,0
5340,RINCON HONDO,0.0,666799.0,2014_01,0
5341,RINCON HONDO,0.0,631797.0,2014_02,0
5342,RINCON HONDO,0.0,711972.0,2014_03,0
5343,RINCON HONDO,0.0,683512.0,2014_04,0
5344,RINCON HONDO,0.0,704336.0,2014_05,0
5345,RINCON HONDO,0.0,667137.0,2014_06,0
5346,RINCON HONDO,0.0,713453.0,2014_07,0
5347,RINCON HONDO,0.0,729459.0,2014_08,0
5348,RINCON HONDO,0.0,701393.0,2014_09,0
5349,RINCON HONDO,0.0,738036.0,2014_10,0
5350,RINCON HONDO,0.0,708675.0,2014_11,0
5351,RINCON HONDO,0.0,787726.0,2014_12,0
5352,RINCON HONDO,0.0,696241.0,2015_01,0
5353,RINCON HONDO,0.0,664839.0,2015_02,0
5354,RINCON HONDO,0.0,741315.0,2015_03,0
5355,RINCON HONDO,0.0,696045.0,2015_04,0
5356,RINCON HONDO,0.0,743837.0,2015_05,0
5357,RINCON HONDO,0.0,732072.0,2015_06,0
5358,RINCON HONDO,0.0,771025.0,2015_07,0
5359,RINCON HONDO,0.0,771028.0,2015_08,0
5360,RINCON HONDO,0.0,736352.0,2015_09,0
5361,RINCON HONDO,0.0,771395.0,2015_10,0
5362,RINCON HONDO,0.0,733881.0,2015_11,0
5363,RINCON HONDO,0.0,819219.0,2015_12,0
5364,RINCON HONDO,0.0,714286.0,2016_01,0
5365,RINCON HONDO,0.0,711530.0,2016_02,0
5366,RINCON HONDO,0.0,740442.0,2016_03,0
5367,RINCON HONDO,0.0,735962.0,2016_04,0
5368,RINCON HONDO,346980900.0,760224.0,2016_05,0
5369,RINCON HONDO,483823250.0,739632.0,2016_06,0
5370,RINCON HONDO,464843500.0,750798.0,2016_07,0
5371,RINCON HONDO,523935700.0,770933.0,2016_08,0
5372,RINCON HONDO,485742200.0,746908.0,2016_09,0
5373,RINCON HONDO,493239100.0,767333.0,2016_10,0
5374,RINCON HONDO,488165600.0,743670.0,2016_11,0
5375,RINCON HONDO,624728000.0,813290.0,2016_12,0
5376,RINCON HONDO,610257100.0,728825.0,2017_01,0
5377,RINCON HONDO,507092700.0,694251.0,2017_02,0
5378,RINCON HONDO,571007100.0,777369.0,2017_03,0
5379,RINCON HONDO,624573800.0,752116.0,2017_04,0
5380,RINCON HONDO,529768000.0,777140.0,2017_05,0
5381,RINCON HONDO,533843800.0,759521.0,2017_06,0
5382,RINCON HONDO,552759500.0,786711.0,2017_07,0
5383,RINCON HONDO,512157300.0,786207.0,2017_08,0
5384,RINCON HONDO,486472900.0,749332.0,2017_09,0
5385,RINCON HONDO,515762900.0,781785.0,2017_10,0
5386,RINCON HONDO,506661100.0,771280.0,2017_11,0
5387,RINCON HONDO,627885300.0,847537.0,2017_12,0
5388,RINCON HONDO,641586800.0,743777.0,2018_01,0
5389,RINCON HONDO,272719500.0,708900.0,2018_02,1
5390,RINCON HONDO,0.0,792520.0,2018_03,0
5391,RINCON HONDO,0.0,728417.0,2018_04,0
5392,RINCON HONDO,0.0,804820.0,2018_05,0
5393,RINCON HONDO,0.0,796714.0,2018_06,0
5394,RINCON HONDO,0.0,799442.0,2018_07,0
5395,RINCON HONDO,0.0,819476.0,2018_08,0
5396,RINCON HONDO,0.0,791831.0,2018_09,0
5397,RINCON HONDO,0.0,817909.0,2018_10,0
5398,RINCON HONDO,0.0,797097.0,2018_11,0
5399,RINCON HONDO,0.0,883196.0,2018_12,0
5400,RIO BOGOTA,4260027900.0,0.0,2014_01,0
5401,RIO BOGOTA,4023140200.0,0.0,2014_02,0
5402,RIO BOGOTA,4646068400.0,0.0,2014_03,0
5403,RIO BOGOTA,4526079800.0,0.0,2014_04,0
5404,RIO BOGOTA,4486958700.0,0.0,2014_05,0
5405,RIO BOGOTA,4260157200.0,0.0,2014_06,0
5406,RIO BOGOTA,4638381500.0,0.0,2014_07,0
5407,RIO BOGOTA,4661798300.0,0.0,2014_08,0
5408,RIO BOGOTA,4429328900.0,0.0,2014_09,0
5409,RIO BOGOTA,4628463300.0,0.0,2014_10,0
5410,RIO BOGOTA,4370037600.0,0.0,2014_11,0
5411,RIO BOGOTA,4976485900.0,0.0,2014_12,0
5412,RIO BOGOTA,4503591100.0,0.0,2015_01,0
5413,RIO BOGOTA,4361662400.0,0.0,2015_02,0
5414,RIO BOGOTA,4774160600.0,0.0,2015_03,0
5415,RIO BOGOTA,4539751100.0,0.0,2015_04,0
5416,RIO BOGOTA,4809992500.0,0.0,2015_05,0
5417,RIO BOGOTA,4820429900.0,0.0,2015_06,0
5418,RIO BOGOTA,5204422500.0,0.0,2015_07,0
5419,RIO BOGOTA,5199847000.0,0.0,2015_08,0
5420,RIO BOGOTA,5041356800.0,0.0,2015_09,0
5421,RIO BOGOTA,5165907900.0,0.0,2015_10,0
5422,RIO BOGOTA,4862477000.0,0.0,2015_11,0
5423,RIO BOGOTA,5404302800.0,0.0,2015_12,0
5424,RIO BOGOTA,4961509200.0,0.0,2016_01,0
5425,RIO BOGOTA,4982415900.0,0.0,2016_02,0
5426,RIO BOGOTA,5115309000.0,0.0,2016_03,0
5427,RIO BOGOTA,4990199900.0,0.0,2016_04,0
5428,RIO BOGOTA,5063535000.0,0.0,2016_05,0
5429,RIO BOGOTA,4969581400.0,0.0,2016_06,0
5430,RIO BOGOTA,4883636400.0,0.0,2016_07,0
5431,RIO BOGOTA,5182408000.0,0.0,2016_08,0
5432,RIO BOGOTA,4962313700.0,19886.0,2016_09,0
5433,RIO BOGOTA,5066872100.0,65878.0,2016_10,0
5434,RIO BOGOTA,4916755200.0,63965.0,2016_11,0
5435,RIO BOGOTA,5393722300.0,80973.0,2016_12,0
5436,RIO BOGOTA,5077110100.0,73864.0,2017_01,0
5437,RIO BOGOTA,4882660900.0,30559.0,2017_02,0
5438,RIO BOGOTA,5459294200.0,0.0,2017_03,0
5439,RIO BOGOTA,5296282400.0,0.0,2017_04,0
5440,RIO BOGOTA,5393692800.0,0.0,2017_05,0
5441,RIO BOGOTA,5332181100.0,0.0,2017_06,0
5442,RIO BOGOTA,5495908200.0,0.0,2017_07,0
5443,RIO BOGOTA,5484293700.0,0.0,2017_08,0
5444,RIO BOGOTA,5230989100.0,0.0,2017_09,0
5445,RIO BOGOTA,5465271000.0,0.0,2017_10,0
5446,RIO BOGOTA,5412315900.0,0.0,2017_11,0
5447,RIO BOGOTA,5912242700.0,0.0,2017_12,0
5448,RIO BOGOTA,5436792500.0,0.0,2018_01,0
5449,RIO BOGOTA,5202437300.0,0.0,2018_02,0
5450,RIO BOGOTA,5791713000.0,0.0,2018_03,0
5451,RIO BOGOTA,5182971400.0,0.0,2018_04,0
5452,RIO BOGOTA,5902206200.0,0.0,2018_05,0
5453,RIO BOGOTA,5882285500.0,0.0,2018_06,0
5454,RIO BOGOTA,5961525800.0,0.0,2018_07,0
5455,RIO BOGOTA,6082898900.0,0.0,2018_08,0
5456,RIO BOGOTA,5908303800.0,0.0,2018_09,0
5457,RIO BOGOTA,6202894400.0,0.0,2018_10,0
5458,RIO BOGOTA,6056332300.0,0.0,2018_11,0
5459,RIO BOGOTA,6569046900.0,0.0,2018_12,0
5460,RIO SECO,0.0,0.0,2014_01,0
5461,RIO SECO,0.0,0.0,2014_02,0
5462,RIO SECO,0.0,0.0,2014_03,0
5463,RIO SECO,0.0,0.0,2014_04,0
5464,RIO SECO,0.0,0.0,2014_05,0
5465,RIO SECO,0.0,0.0,2014_06,0
5466,RIO SECO,0.0,0.0,2014_07,0
5467,RIO SECO,0.0,0.0,2014_08,0
5468,RIO SECO,0.0,0.0,2014_09,0
5469,RIO SECO,0.0,0.0,2014_10,0
5470,RIO SECO,0.0,0.0,2014_11,0
5471,RIO SECO,0.0,0.0,2014_12,0
5472,RIO SECO,0.0,0.0,2015_01,0
5473,RIO SECO,0.0,0.0,2015_02,0
5474,RIO SECO,0.0,0.0,2015_03,0
5475,RIO SECO,0.0,0.0,2015_04,0
5476,RIO SECO,0.0,0.0,2015_05,0
5477,RIO SECO,0.0,0.0,2015_06,0
5478,RIO SECO,0.0,0.0,2015_07,0
5479,RIO SECO,0.0,0.0,2015_08,0
5480,RIO SECO,0.0,0.0,2015_09,0
5481,RIO SECO,0.0,156582.0,2015_10,0
5482,RIO SECO,0.0,151580.0,2015_11,0
5483,RIO SECO,0.0,176516.0,2015_12,0
5484,RIO SECO,0.0,165769.0,2016_01,0
5485,RIO SECO,0.0,137965.0,2016_02,0
5486,RIO SECO,0.0,152381.0,2016_03,0
5487,RIO SECO,0.0,139862.0,2016_04,0
5488,RIO SECO,0.0,144753.0,2016_05,0
5489,RIO SECO,0.0,148031.0,2016_06,0
5490,RIO SECO,0.0,155475.0,2016_07,0
5491,RIO SECO,0.0,152476.0,2016_08,0
5492,RIO SECO,164874100.0,145218.0,2016_09,0
5493,RIO SECO,537141750.0,149761.0,2016_10,0
5494,RIO SECO,522735800.0,145671.0,2016_11,0
5495,RIO SECO,660958000.0,171852.0,2016_12,0
5496,RIO SECO,621021700.0,166336.0,2017_01,0
5497,RIO SECO,263175150.0,132834.0,2017_02,1
5498,RIO SECO,0.0,142048.0,2017_03,0
5499,RIO SECO,0.0,144619.0,2017_04,0
5500,RIO SECO,0.0,139160.0,2017_05,0
5501,RIO SECO,0.0,144687.0,2017_06,0
5502,RIO SECO,0.0,150371.0,2017_07,0
5503,RIO SECO,0.0,147206.0,2017_08,0
5504,RIO SECO,0.0,140547.0,2017_09,0
5505,RIO SECO,0.0,153579.0,2017_10,0
5506,RIO SECO,0.0,149846.0,2017_11,0
5507,RIO SECO,0.0,102704.0,2017_12,0
5508,RIO SECO,0.0,112962.0,2018_01,0
5509,RIO SECO,0.0,114889.0,2018_02,0
5510,RIO SECO,0.0,137239.0,2018_03,0
5511,RIO SECO,0.0,132045.0,2018_04,0
5512,RIO SECO,0.0,131497.0,2018_05,0
5513,RIO SECO,0.0,138800.0,2018_06,0
5514,RIO SECO,0.0,142366.0,2018_07,0
5515,RIO SECO,0.0,141883.0,2018_08,0
5516,RIO SECO,0.0,130827.0,2018_09,0
5517,RIO SECO,0.0,138482.0,2018_10,0
5518,RIO SECO,0.0,137159.0,2018_11,0
5519,RIO SECO,0.0,163816.0,2018_12,0
5520,RIO SOGAMOSO,0.0,160910.0,2014_01,0
5521,RIO SOGAMOSO,0.0,114848.0,2014_02,0
5522,RIO SOGAMOSO,0.0,124519.0,2014_03,0
5523,RIO SOGAMOSO,0.0,133683.0,2014_04,0
5524,RIO SOGAMOSO,0.0,148586.0,2014_05,0
5525,RIO SOGAMOSO,0.0,136597.0,2014_06,0
5526,RIO SOGAMOSO,0.0,131562.0,2014_07,0
5527,RIO SOGAMOSO,0.0,129601.0,2014_08,0
5528,RIO SOGAMOSO,0.0,121013.0,2014_09,0
5529,RIO SOGAMOSO,0.0,131421.0,2014_10,0
5530,RIO SOGAMOSO,0.0,145383.0,2014_11,0
5531,RIO SOGAMOSO,0.0,146643.0,2014_12,0
5532,RIO SOGAMOSO,0.0,160403.0,2015_01,0
5533,RIO SOGAMOSO,0.0,114062.0,2015_02,0
5534,RIO SOGAMOSO,0.0,122232.0,2015_03,0
5535,RIO SOGAMOSO,0.0,128569.0,2015_04,0
5536,RIO SOGAMOSO,0.0,129790.0,2015_05,0
5537,RIO SOGAMOSO,0.0,132390.0,2015_06,0
5538,RIO SOGAMOSO,0.0,133572.0,2015_07,0
5539,RIO SOGAMOSO,0.0,131409.0,2015_08,0
5540,RIO SOGAMOSO,0.0,123353.0,2015_09,0
5541,RIO SOGAMOSO,1317652300.0,135908.0,2015_10,0
5542,RIO SOGAMOSO,1272344250.0,132348.0,2015_11,0
5543,RIO SOGAMOSO,1448453000.0,158275.0,2015_12,0
5544,RIO SOGAMOSO,1407381400.0,171327.0,2016_01,0
5545,RIO SOGAMOSO,1250353400.0,121789.0,2016_02,0
5546,RIO SOGAMOSO,1342766700.0,139172.0,2016_03,0
5547,RIO SOGAMOSO,1244240800.0,72496.0,2016_04,0
5548,RIO SOGAMOSO,1288514800.0,0.0,2016_05,0
5549,RIO SOGAMOSO,1344636600.0,0.0,2016_06,0
5550,RIO SOGAMOSO,1395141600.0,0.0,2016_07,0
5551,RIO SOGAMOSO,1380876700.0,0.0,2016_08,0
5552,RIO SOGAMOSO,1318791300.0,0.0,2016_09,0
5553,RIO SOGAMOSO,1346364700.0,0.0,2016_10,0
5554,RIO SOGAMOSO,1312799500.0,0.0,2016_11,0
5555,RIO SOGAMOSO,1516516600.0,0.0,2016_12,0
5556,RIO SOGAMOSO,1497558800.0,0.0,2017_01,0
5557,RIO SOGAMOSO,1264700100.0,0.0,2017_02,0
5558,RIO SOGAMOSO,1340984000.0,0.0,2017_03,0
5559,RIO SOGAMOSO,1338833300.0,0.0,2017_04,0
5560,RIO SOGAMOSO,1305408900.0,0.0,2017_05,0
5561,RIO SOGAMOSO,1342112700.0,0.0,2017_06,0
5562,RIO SOGAMOSO,1397535300.0,0.0,2017_07,0
5563,RIO SOGAMOSO,1373798000.0,0.0,2017_08,0
5564,RIO SOGAMOSO,1324665000.0,0.0,2017_09,0
5565,RIO SOGAMOSO,1451480600.0,0.0,2017_10,0
5566,RIO SOGAMOSO,1412049900.0,0.0,2017_11,0
5567,RIO SOGAMOSO,948616500.0,0.0,2017_12,0
5568,RIO SOGAMOSO,940673400.0,0.0,2018_01,0
5569,RIO SOGAMOSO,973823400.0,0.0,2018_02,0
5570,RIO SOGAMOSO,1162331350.0,0.0,2018_03,0
5571,RIO SOGAMOSO,1122420400.0,0.0,2018_04,0
5572,RIO SOGAMOSO,1139217300.0,0.0,2018_05,0
5573,RIO SOGAMOSO,1200844700.0,0.0,2018_06,0
5574,RIO SOGAMOSO,1233018400.0,0.0,2018_07,0
5575,RIO SOGAMOSO,1234582700.0,0.0,2018_08,0
5576,RIO SOGAMOSO,1144462800.0,0.0,2018_09,0
5577,RIO SOGAMOSO,1214083000.0,0.0,2018_10,0
5578,RIO SOGAMOSO,1206201300.0,0.0,2018_11,0
5579,RIO SOGAMOSO,1428273500.0,0.0,2018_12,0
5580,RIONEGRO,1284437850.0,93451.0,2014_01,0
5581,RIONEGRO,991219550.0,77809.0,2014_02,0
5582,RIONEGRO,1046244900.0,87470.0,2014_03,0
5583,RIONEGRO,1118200820.0,88553.0,2014_04,0
5584,RIONEGRO,1550374900.0,87346.0,2014_05,0
5585,RIONEGRO,1230200500.0,86488.0,2014_06,0
5586,RIONEGRO,1142545750.0,90639.0,2014_07,0
5587,RIONEGRO,1094133200.0,92447.0,2014_08,0
5588,RIONEGRO,1037069200.0,86106.0,2014_09,0
5589,RIONEGRO,1113974450.0,92122.0,2014_10,0
5590,RIONEGRO,1280638250.0,91221.0,2014_11,0
5591,RIONEGRO,1171647300.0,108142.0,2014_12,0
5592,RIONEGRO,1277167500.0,102355.0,2015_01,0
5593,RIONEGRO,1004356850.0,84506.0,2015_02,0
5594,RIONEGRO,983009450.0,97570.0,2015_03,0
5595,RIONEGRO,1103974600.0,96182.0,2015_04,0
5596,RIONEGRO,1119385000.0,98734.0,2015_05,0
5597,RIONEGRO,1105973350.0,103800.0,2015_06,0
5598,RIONEGRO,1119715600.0,110010.0,2015_07,0
5599,RIONEGRO,1077697200.0,109609.0,2015_08,0
5600,RIONEGRO,1043108050.0,98865.0,2015_09,0
5601,RIONEGRO,1126385950.0,106107.0,2015_10,0
5602,RIONEGRO,1110492500.0,106340.0,2015_11,0
5603,RIONEGRO,1245084700.0,124717.0,2015_12,0
5604,RIONEGRO,1394896500.0,118214.0,2016_01,0
5605,RIONEGRO,1096419550.0,95641.0,2016_02,0
5606,RIONEGRO,1205491550.0,109865.0,2016_03,0
5607,RIONEGRO,636819450.0,98059.0,2016_04,0
5608,RIONEGRO,0.0,108318.0,2016_05,0
5609,RIONEGRO,0.0,107063.0,2016_06,0
5610,RIONEGRO,0.0,121019.0,2016_07,0
5611,RIONEGRO,0.0,114292.0,2016_08,0
5612,RIONEGRO,0.0,104970.0,2016_09,0
5613,RIONEGRO,0.0,111438.0,2016_10,0
5614,RIONEGRO,0.0,110209.0,2016_11,0
5615,RIONEGRO,0.0,128032.0,2016_12,0
5616,RIONEGRO,0.0,122520.0,2017_01,0
5617,RIONEGRO,0.0,97809.0,2017_02,0
5618,RIONEGRO,0.0,110543.0,2017_03,0
5619,RIONEGRO,0.0,113450.0,2017_04,0
5620,RIONEGRO,0.0,111858.0,2017_05,0
5621,RIONEGRO,0.0,114092.0,2017_06,0
5622,RIONEGRO,0.0,122011.0,2017_07,0
5623,RIONEGRO,0.0,118558.0,2017_08,0
5624,RIONEGRO,0.0,107395.0,2017_09,0
5625,RIONEGRO,0.0,114427.0,2017_10,0
5626,RIONEGRO,0.0,115497.0,2017_11,0
5627,RIONEGRO,0.0,134143.0,2017_12,0
5628,RIONEGRO,0.0,126205.0,2018_01,0
5629,RIONEGRO,0.0,100832.0,2018_02,0
5630,RIONEGRO,0.0,116331.0,2018_03,0
5631,RIONEGRO,0.0,110936.0,2018_04,0
5632,RIONEGRO,0.0,109066.0,2018_05,0
5633,RIONEGRO,0.0,112361.0,2018_06,0
5634,RIONEGRO,0.0,121203.0,2018_07,0
5635,RIONEGRO,0.0,118181.0,2018_08,0
5636,RIONEGRO,0.0,109342.0,2018_09,0
5637,RIONEGRO,0.0,117288.0,2018_10,0
5638,RIONEGRO,0.0,0.0,2018_11,0
5639,RIONEGRO,0.0,0.0,2018_12,0
5640,ROZO,730595500.0,0.0,2014_01,0
5641,ROZO,636207600.0,0.0,2014_02,0
5642,ROZO,708637900.0,0.0,2014_03,0
5643,ROZO,704943600.0,0.0,2014_04,0
5644,ROZO,706375800.0,0.0,2014_05,0
5645,ROZO,690140500.0,0.0,2014_06,0
5646,ROZO,720477700.0,0.0,2014_07,0
5647,ROZO,741255900.0,0.0,2014_08,0
5648,ROZO,697677900.0,0.0,2014_09,0
5649,ROZO,733388800.0,0.0,2014_10,0
5650,ROZO,728021800.0,0.0,2014_11,0
5651,ROZO,845835100.0,0.0,2014_12,0
5652,ROZO,814778700.0,82971.0,2015_01,0
5653,ROZO,711667400.0,249420.0,2015_02,0
5654,ROZO,831045700.0,277634.0,2015_03,0
5655,ROZO,784633900.0,278932.0,2015_04,0
5656,ROZO,801216700.0,282120.0,2015_05,0
5657,ROZO,830888700.0,279046.0,2015_06,0
5658,ROZO,908816500.0,297729.0,2015_07,0
5659,ROZO,893572300.0,291712.0,2015_08,0
5660,ROZO,804269200.0,288143.0,2015_09,0
5661,ROZO,862125600.0,303004.0,2015_10,0
5662,ROZO,863728500.0,289923.0,2015_11,0
5663,ROZO,1004981200.0,324966.0,2015_12,0
5664,ROZO,974653400.0,306516.0,2016_01,0
5665,ROZO,831984700.0,272304.0,2016_02,0
5666,ROZO,942696600.0,300536.0,2016_03,0
5667,ROZO,849852300.0,286384.0,2016_04,0
5668,ROZO,920097200.0,297518.0,2016_05,0
5669,ROZO,930049300.0,294415.0,2016_06,0
5670,ROZO,1066087600.0,304546.0,2016_07,0
5671,ROZO,981119000.0,311820.0,2016_08,0
5672,ROZO,904634700.0,302202.0,2016_09,0
5673,ROZO,951523600.0,314346.0,2016_10,0
5674,ROZO,935507700.0,307853.0,2016_11,0
5675,ROZO,1076772400.0,350405.0,2016_12,0
5676,ROZO,1050381500.0,323070.0,2017_01,0
5677,ROZO,886527400.0,295273.0,2017_02,0
5678,ROZO,999404100.0,319915.0,2017_03,0
5679,ROZO,1018701800.0,313943.0,2017_04,0
5680,ROZO,996169500.0,312815.0,2017_05,0
5681,ROZO,1017956400.0,308212.0,2017_06,0
5682,ROZO,1085042000.0,318603.0,2017_07,0
5683,ROZO,1060977900.0,318107.0,2017_08,0
5684,ROZO,973641100.0,305225.0,2017_09,0
5685,ROZO,1021876900.0,315893.0,2017_10,0
5686,ROZO,1034617700.0,310389.0,2017_11,0
5687,ROZO,1181409800.0,344531.0,2017_12,0
5688,ROZO,1125549400.0,321140.0,2018_01,0
5689,ROZO,943389600.0,286541.0,2018_02,0
5690,ROZO,1083721700.0,321151.0,2018_03,0
5691,ROZO,1034939500.0,301752.0,2018_04,0
5692,ROZO,1010033600.0,307127.0,2018_05,0
5693,ROZO,1043173100.0,294885.0,2018_06,0
5694,ROZO,1126084100.0,308236.0,2018_07,0
5695,ROZO,1108952900.0,309329.0,2018_08,0
5696,ROZO,1032416300.0,299989.0,2018_09,0
5697,ROZO,1098654200.0,315034.0,2018_10,0
5698,ROZO,0.0,309205.0,2018_11,0
5699,ROZO,0.0,338107.0,2018_12,0
5700,SABANAGRANDE,0.0,130422.0,2014_01,0
5701,SABANAGRANDE,0.0,74391.0,2014_02,0
5702,SABANAGRANDE,0.0,82763.0,2014_03,0
5703,SABANAGRANDE,0.0,104867.0,2014_04,0
5704,SABANAGRANDE,0.0,104939.0,2014_05,0
5705,SABANAGRANDE,0.0,104651.0,2014_06,0
5706,SABANAGRANDE,0.0,89147.0,2014_07,0
5707,SABANAGRANDE,0.0,92089.0,2014_08,0
5708,SABANAGRANDE,0.0,77138.0,2014_09,0
5709,SABANAGRANDE,0.0,96417.0,2014_10,0
5710,SABANAGRANDE,0.0,96270.0,2014_11,0
5711,SABANAGRANDE,0.0,118637.0,2014_12,0
5712,SABANAGRANDE,562421500.0,135705.0,2015_01,0
5713,SABANAGRANDE,1573003900.0,72943.0,2015_02,0
5714,SABANAGRANDE,1629740200.0,86186.0,2015_03,0
5715,SABANAGRANDE,1663148100.0,96750.0,2015_04,0
5716,SABANAGRANDE,1657040400.0,84304.0,2015_05,0
5717,SABANAGRANDE,1671025900.0,108145.0,2015_06,0
5718,SABANAGRANDE,1805012500.0,101000.0,2015_07,0
5719,SABANAGRANDE,1755744800.0,101506.0,2015_08,0
5720,SABANAGRANDE,1727640600.0,82247.0,2015_09,0
5721,SABANAGRANDE,1826825900.0,107020.0,2015_10,0
5722,SABANAGRANDE,1767855100.0,95084.0,2015_11,0
5723,SABANAGRANDE,2001144300.0,129319.0,2015_12,1
5724,SABANAGRANDE,2000364700.0,143937.0,2016_01,1
5725,SABANAGRANDE,1775254400.0,77110.0,2016_02,0
5726,SABANAGRANDE,1965043100.0,111526.0,2016_03,0
5727,SABANAGRANDE,1878676200.0,75850.0,2016_04,0
5728,SABANAGRANDE,1942044100.0,93839.0,2016_05,0
5729,SABANAGRANDE,1922827700.0,93138.0,2016_06,0
5730,SABANAGRANDE,1937364000.0,99508.0,2016_07,0
5731,SABANAGRANDE,2051155700.0,98367.0,2016_08,1
5732,SABANAGRANDE,1961048100.0,83069.0,2016_09,0
5733,SABANAGRANDE,2063266800.0,104283.0,2016_10,1
5734,SABANAGRANDE,2034221600.0,97231.0,2016_11,1
5735,SABANAGRANDE,2292931600.0,123093.0,2016_12,1
5736,SABANAGRANDE,2203974100.0,140565.0,2017_01,1
5737,SABANAGRANDE,2045686100.0,78166.0,2017_02,1
5738,SABANAGRANDE,2190873500.0,88022.0,2017_03,1
5739,SABANAGRANDE,2134828100.0,108962.0,2017_04,1
5740,SABANAGRANDE,2143636100.0,87155.0,2017_05,1
5741,SABANAGRANDE,2138265000.0,98886.0,2017_06,1
5742,SABANAGRANDE,2169933400.0,0.0,2017_07,1
5743,SABANAGRANDE,2169951700.0,0.0,2017_08,1
5744,SABANAGRANDE,2048557900.0,0.0,2017_09,1
5745,SABANAGRANDE,2159636800.0,0.0,2017_10,1
5746,SABANAGRANDE,2147856000.0,0.0,2017_11,1
5747,SABANAGRANDE,2344888300.0,0.0,2017_12,1
5748,SABANAGRANDE,2300177400.0,0.0,2018_01,1
5749,SABANAGRANDE,2074211300.0,0.0,2018_02,1
5750,SABANAGRANDE,2322009500.0,0.0,2018_03,1
5751,SABANAGRANDE,2200156000.0,0.0,2018_04,1
5752,SABANAGRANDE,2191414900.0,0.0,2018_05,1
5753,SABANAGRANDE,2060644400.0,0.0,2018_06,1
5754,SABANAGRANDE,2228012300.0,0.0,2018_07,1
5755,SABANAGRANDE,2241156800.0,0.0,2018_08,1
5756,SABANAGRANDE,2191783100.0,0.0,2018_09,1
5757,SABANAGRANDE,2316656300.0,0.0,2018_10,1
5758,SABANAGRANDE,2308250800.0,0.0,2018_11,1
5759,SABANAGRANDE,2511964300.0,0.0,2018_12,1
5760,SABOYA,1029937850.0,95204.0,2014_01,0
5761,SABOYA,673729000.0,71921.0,2014_02,0
5762,SABOYA,715537800.0,85023.0,2014_03,0
5763,SABOYA,869490850.0,87297.0,2014_04,0
5764,SABOYA,1266469650.0,82327.0,2014_05,0
5765,SABOYA,947903750.0,88436.0,2014_06,0
5766,SABOYA,801386600.0,86214.0,2014_07,0
5767,SABOYA,795851900.0,91312.0,2014_08,0
5768,SABOYA,709812600.0,78639.0,2014_09,0
5769,SABOYA,853537150.0,87115.0,2014_10,0
5770,SABOYA,931521150.0,88235.0,2014_11,0
5771,SABOYA,980604350.0,111059.0,2014_12,0
5772,SABOYA,1119695450.0,104521.0,2015_01,0
5773,SABOYA,692883950.0,74125.0,2015_02,0
5774,SABOYA,761013200.0,85600.0,2015_03,0
5775,SABOYA,852492800.0,87923.0,2015_04,0
5776,SABOYA,772460000.0,90981.0,2015_05,0
5777,SABOYA,937617900.0,97665.0,2015_06,0
5778,SABOYA,924635500.0,95877.0,2015_07,0
5779,SABOYA,911317600.0,96288.0,2015_08,0
5780,SABOYA,774249900.0,86249.0,2015_09,0
5781,SABOYA,949282703.0,95324.0,2015_10,0
5782,SABOYA,848444800.0,93198.0,2015_11,0
5783,SABOYA,1070398400.0,120558.0,2015_12,0
5784,SABOYA,1208102600.0,111341.0,2016_01,0
5785,SABOYA,769396400.0,80790.0,2016_02,0
5786,SABOYA,1011397000.0,98452.0,2016_03,0
5787,SABOYA,760608500.0,82138.0,2016_04,0
5788,SABOYA,882574500.0,93916.0,2016_05,0
5789,SABOYA,857996700.0,90960.0,2016_06,0
5790,SABOYA,845144900.0,102911.0,2016_07,0
5791,SABOYA,929338500.0,98189.0,2016_08,0
5792,SABOYA,815046100.0,89227.0,2016_09,0
5793,SABOYA,979714000.0,99515.0,2016_10,0
5794,SABOYA,942859400.0,95606.0,2016_11,0
5795,SABOYA,1110589000.0,122625.0,2016_12,0
5796,SABOYA,1277161300.0,116398.0,2017_01,0
5797,SABOYA,819098700.0,83260.0,2017_02,0
5798,SABOYA,910888600.0,90701.0,2017_03,0
5799,SABOYA,1051131800.0,87241.0,2017_04,0
5800,SABOYA,896587700.0,83104.0,2017_05,0
5801,SABOYA,970433800.0,95051.0,2017_06,0
5802,SABOYA,0.0,102920.0,2017_07,0
5803,SABOYA,0.0,97108.0,2017_08,0
5804,SABOYA,0.0,96425.0,2017_09,0
5805,SABOYA,0.0,94753.0,2017_10,0
5806,SABOYA,0.0,104929.0,2017_11,0
5807,SABOYA,0.0,121093.0,2017_12,0
5808,SABOYA,0.0,98673.0,2018_01,0
5809,SABOYA,0.0,53077.0,2018_02,0
5810,SABOYA,0.0,79091.0,2018_03,0
5811,SABOYA,0.0,67491.0,2018_04,0
5812,SABOYA,0.0,61570.0,2018_05,0
5813,SABOYA,0.0,58360.0,2018_06,0
