NombreEstacionPeaje,Recaudo,Trafico,Cod_fecha
PURGATORIO,693476000.0,0.0,2016_04
PURGATORIO,735940600.0,0.0,2016_05
PURGATORIO,767762200.0,0.0,2016_06
PURGATORIO,728208400.0,0.0,2016_07
PURGATORIO,753713200.0,0.0,2016_08
PURGATORIO,719074300.0,0.0,2016_09
PURGATORIO,776502400.0,0.0,2016_10
PURGATORIO,754804700.0,0.0,2016_11
PURGATORIO,864006300.0,0.0,2016_12
PURGATORIO,932830500.0,0.0,2017_01
PURGATORIO,697092900.0,0.0,2017_02
PURGATORIO,783381200.0,0.0,2017_03
PURGATORIO,882347900.0,0.0,2017_04
PURGATORIO,819318600.0,0.0,2017_05
PURGATORIO,844012600.0,0.0,2017_06
PURGATORIO,861075200.0,0.0,2017_07
PURGATORIO,578198500.0,26016.0,2017_08
PURGATORIO,0.0,84888.0,2017_09
PURGATORIO,0.0,90684.0,2017_10
PURGATORIO,0.0,90624.0,2017_11
PURGATORIO,0.0,108626.0,2017_12
PURGATORIO,0.0,117549.0,2018_01
PURGATORIO,0.0,79774.0,2018_02
PURGATORIO,0.0,96913.0,2018_03
PURGATORIO,0.0,86736.0,2018_04
PURGATORIO,0.0,82801.0,2018_05
PURGATORIO,0.0,81844.0,2018_06
PURGATORIO,0.0,91719.0,2018_07
PURGATORIO,0.0,92291.0,2018_08
PURGATORIO,0.0,85496.0,2018_09
PURGATORIO,0.0,93664.0,2018_10
PURGATORIO,0.0,90131.0,2018_11
PURGATORIO,0.0,108378.0,2018_12
PURGATORIO,,109922.0,2014_01
PURGATORIO,,76872.0,2014_02
PURGATORIO,,87437.0,2014_03
PURGATORIO,,94072.0,2014_04
PURGATORIO,,83449.0,2014_05
PURGATORIO,,85327.0,2014_06
PURGATORIO,,86722.0,2014_07
PURGATORIO,,84510.0,2014_08
PURGATORIO,,81073.0,2014_09
PURGATORIO,,88010.0,2014_10
PURGATORIO,,85379.0,2014_11
PURGATORIO,,101308.0,2014_12
PURGATORIO,,107927.0,2015_01
PURGATORIO,,78016.0,2015_02
PURGATORIO,,89909.0,2015_03
PURGATORIO,,90481.0,2015_04
PURGATORIO,,87599.0,2015_05
PURGATORIO,,95365.0,2015_06
PURGATORIO,,93395.0,2015_07
PURGATORIO,,92737.0,2015_08
PURGATORIO,,89554.0,2015_09
PURGATORIO,,98071.0,2015_10
PURGATORIO,,94752.0,2015_11
PURGATORIO,,116088.0,2015_12
PURGATORIO,0.0,123889.0,2016_01
PURGATORIO,0.0,89737.0,2016_02
PURGATORIO,0.0,105636.0,2016_03
PURGATORIO,0.0,85919.0,2016_04
PURGATORIO,0.0,92443.0,2016_05
PURGATORIO,0.0,96542.0,2016_06
PURGATORIO,0.0,94673.0,2016_07
PURGATORIO,0.0,95120.0,2016_08
PURGATORIO,0.0,89786.0,2016_09
PURGATORIO,0.0,97696.0,2016_10
PURGATORIO,0.0,94204.0,2016_11
PURGATORIO,0.0,110439.0,2016_12
PURGATORIO,0.0,118005.0,2017_01
PURGATORIO,0.0,83435.0,2017_02
PURGATORIO,0.0,92798.0,2017_03
PURGATORIO,0.0,101585.0,2017_04
PURGATORIO,0.0,91764.0,2017_05
PURGATORIO,0.0,96912.0,2017_06
PURGATORIO,0.0,97746.0,2017_07
PURGATORIO,386861100.0,93359.0,2017_08
PURGATORIO,1262420600.0,84888.0,2017_09
PURGATORIO,1361246800.0,90684.0,2017_10
PURGATORIO,1348990700.0,90624.0,2017_11
PURGATORIO,1558436700.0,108626.0,2017_12
PURGATORIO,1689762000.0,117549.0,2018_01
PURGATORIO,1246570700.0,79774.0,2018_02
PURGATORIO,1437264300.0,96913.0,2018_03
PURGATORIO,1330776600.0,86736.0,2018_04
PURGATORIO,1240759700.0,82801.0,2018_05
PURGATORIO,1198105300.0,81844.0,2018_06
PURGATORIO,1349502800.0,91719.0,2018_07
PURGATORIO,1360299600.0,92291.0,2018_08
PURGATORIO,1280051100.0,85496.0,2018_09
PURGATORIO,1381690400.0,93664.0,2018_10
PURGATORIO,1322513100.0,90131.0,2018_11
PURGATORIO,1545757200.0,108378.0,2018_12
PURGATORIO,827592700.0,,2014_01
PURGATORIO,591417900.0,,2014_02
PURGATORIO,690601800.0,,2014_03
PURGATORIO,715001000.0,,2014_04
PURGATORIO,653029700.0,,2014_05
PURGATORIO,637273900.0,,2014_06
PURGATORIO,661922500.0,,2014_07
PURGATORIO,626454800.0,,2014_08
PURGATORIO,608905800.0,,2014_09
PURGATORIO,650651700.0,,2014_10
PURGATORIO,642230800.0,,2014_11
PURGATORIO,740460100.0,,2014_12
PURGATORIO,788067500.0,,2015_01
PURGATORIO,607136900.0,,2015_02
PURGATORIO,690809800.0,,2015_03
PURGATORIO,700914000.0,,2015_04
PURGATORIO,677713000.0,,2015_05
PURGATORIO,725175700.0,,2015_06
PURGATORIO,703731900.0,,2015_07
PURGATORIO,707473100.0,,2015_08
PURGATORIO,687136900.0,,2015_09
PURGATORIO,741058600.0,,2015_10
PURGATORIO,718955100.0,,2015_11
PURGATORIO,879619600.0,,2015_12
PURGATORIO,937469500.0,0.0,2016_01
PURGATORIO,718555700.0,0.0,2016_02
PURGATORIO,829566900.0,0.0,2016_03
PURGATORIO,693476000.0,0.0,2016_04
PURGATORIO,735940600.0,36945.0,2016_05
PURGATORIO,767762200.0,48376.0,2016_06
PURGATORIO,728208400.0,47773.0,2016_07
PURGATORIO,753713200.0,50120.0,2016_08
PURGATORIO,719074300.0,47236.0,2016_09
PURGATORIO,776502400.0,49677.0,2016_10
PURGATORIO,754804700.0,48150.0,2016_11
PURGATORIO,864006300.0,63978.0,2016_12
PURGATORIO,932830500.0,60565.0,2017_01
PURGATORIO,697092900.0,46204.0,2017_02
PURGATORIO,783381200.0,51965.0,2017_03
PURGATORIO,882347900.0,58820.0,2017_04
PURGATORIO,819318600.0,49914.0,2017_05
PURGATORIO,844012600.0,50080.0,2017_06
PURGATORIO,861075200.0,52109.0,2017_07
PURGATORIO,965059600.0,49058.0,2017_08
PURGATORIO,1262420600.0,46641.0,2017_09
PURGATORIO,1361246800.0,49037.0,2017_10
PURGATORIO,1348990700.0,47687.0,2017_11
PURGATORIO,1558436700.0,61525.0,2017_12
PURGATORIO,1689762000.0,61769.0,2018_01
PURGATORIO,1246570700.0,24706.0,2018_02
PURGATORIO,1437264300.0,0.0,2018_03
PURGATORIO,1330776600.0,0.0,2018_04
PURGATORIO,1240759700.0,0.0,2018_05
PURGATORIO,1198105300.0,0.0,2018_06
PURGATORIO,1349502800.0,0.0,2018_07
PURGATORIO,1360299600.0,0.0,2018_08
PURGATORIO,1280051100.0,0.0,2018_09
PURGATORIO,1381690400.0,0.0,2018_10
PURGATORIO,1322513100.0,0.0,2018_11
PURGATORIO,1545757200.0,0.0,2018_12
RINCON HONDO,,666799.0,2014_01
RINCON HONDO,,631797.0,2014_02
RINCON HONDO,,711972.0,2014_03
RINCON HONDO,,683512.0,2014_04
RINCON HONDO,,704336.0,2014_05
RINCON HONDO,,667137.0,2014_06
RINCON HONDO,,713453.0,2014_07
RINCON HONDO,,729459.0,2014_08
RINCON HONDO,,701393.0,2014_09
RINCON HONDO,,738036.0,2014_10
RINCON HONDO,,708675.0,2014_11
RINCON HONDO,,787726.0,2014_12
RINCON HONDO,,696241.0,2015_01
RINCON HONDO,,664839.0,2015_02
RINCON HONDO,,741315.0,2015_03
RINCON HONDO,,696045.0,2015_04
RINCON HONDO,,743837.0,2015_05
RINCON HONDO,,732072.0,2015_06
RINCON HONDO,,771025.0,2015_07
RINCON HONDO,,771028.0,2015_08
RINCON HONDO,,736352.0,2015_09
RINCON HONDO,,771395.0,2015_10
RINCON HONDO,,733881.0,2015_11
RINCON HONDO,,819219.0,2015_12
RINCON HONDO,0.0,714286.0,2016_01
RINCON HONDO,0.0,711530.0,2016_02
RINCON HONDO,0.0,740442.0,2016_03
RINCON HONDO,0.0,735962.0,2016_04
RINCON HONDO,346980900.0,760224.0,2016_05
RINCON HONDO,483823250.0,739632.0,2016_06
RINCON HONDO,464843500.0,750798.0,2016_07
RINCON HONDO,523935700.0,770933.0,2016_08
RINCON HONDO,485742200.0,746908.0,2016_09
RINCON HONDO,493239100.0,767333.0,2016_10
RINCON HONDO,488165600.0,743670.0,2016_11
RINCON HONDO,624728000.0,813290.0,2016_12
RINCON HONDO,610257100.0,728825.0,2017_01
RINCON HONDO,507092700.0,694251.0,2017_02
RINCON HONDO,571007100.0,777369.0,2017_03
RINCON HONDO,624573800.0,752116.0,2017_04
RINCON HONDO,529768000.0,777140.0,2017_05
RINCON HONDO,533843800.0,759521.0,2017_06
RINCON HONDO,552759500.0,786711.0,2017_07
RINCON HONDO,512157300.0,786207.0,2017_08
RINCON HONDO,486472900.0,749332.0,2017_09
RINCON HONDO,515762900.0,781785.0,2017_10
RINCON HONDO,506661100.0,771280.0,2017_11
RINCON HONDO,627885300.0,847537.0,2017_12
RINCON HONDO,641586800.0,743777.0,2018_01
RINCON HONDO,272719500.0,708900.0,2018_02
RINCON HONDO,0.0,792520.0,2018_03
RINCON HONDO,0.0,728417.0,2018_04
RINCON HONDO,0.0,804820.0,2018_05
RINCON HONDO,0.0,796714.0,2018_06
RINCON HONDO,0.0,799442.0,2018_07
RINCON HONDO,0.0,819476.0,2018_08
RINCON HONDO,0.0,791831.0,2018_09
RINCON HONDO,0.0,817909.0,2018_10
RINCON HONDO,0.0,797097.0,2018_11
RINCON HONDO,0.0,883196.0,2018_12
RIO BOGOTA,4260027900.0,,2014_01
RIO BOGOTA,4023140200.0,,2014_02
RIO BOGOTA,4646068400.0,,2014_03
RIO BOGOTA,4526079800.0,,2014_04
RIO BOGOTA,4486958700.0,,2014_05
RIO BOGOTA,4260157200.0,,2014_06
RIO BOGOTA,4638381500.0,,2014_07
RIO BOGOTA,4661798300.0,,2014_08
RIO BOGOTA,4429328900.0,,2014_09
RIO BOGOTA,4628463300.0,,2014_10
RIO BOGOTA,4370037600.0,,2014_11
RIO BOGOTA,4976485900.0,,2014_12
RIO BOGOTA,4503591100.0,,2015_01
RIO BOGOTA,4361662400.0,,2015_02
RIO BOGOTA,4774160600.0,,2015_03
RIO BOGOTA,4539751100.0,,2015_04
RIO BOGOTA,4809992500.0,,2015_05
RIO BOGOTA,4820429900.0,,2015_06
RIO BOGOTA,5204422500.0,,2015_07
RIO BOGOTA,5199847000.0,,2015_08
RIO BOGOTA,5041356800.0,,2015_09
RIO BOGOTA,5165907900.0,,2015_10
RIO BOGOTA,4862477000.0,,2015_11
RIO BOGOTA,5404302800.0,,2015_12
RIO BOGOTA,4961509200.0,0.0,2016_01
RIO BOGOTA,4982415900.0,0.0,2016_02
RIO BOGOTA,5115309000.0,0.0,2016_03
RIO BOGOTA,4990199900.0,0.0,2016_04
RIO BOGOTA,5063535000.0,0.0,2016_05
RIO BOGOTA,4969581400.0,0.0,2016_06
RIO BOGOTA,4883636400.0,0.0,2016_07
RIO BOGOTA,5182408000.0,0.0,2016_08
RIO BOGOTA,4962313700.0,19886.0,2016_09
RIO BOGOTA,5066872100.0,65878.0,2016_10
RIO BOGOTA,4916755200.0,63965.0,2016_11
RIO BOGOTA,5393722300.0,80973.0,2016_12
RIO BOGOTA,5077110100.0,73864.0,2017_01
RIO BOGOTA,4882660900.0,30559.0,2017_02
RIO BOGOTA,5459294200.0,0.0,2017_03
RIO BOGOTA,5296282400.0,0.0,2017_04
RIO BOGOTA,5393692800.0,0.0,2017_05
RIO BOGOTA,5332181100.0,0.0,2017_06
RIO BOGOTA,5495908200.0,0.0,2017_07
RIO BOGOTA,5484293700.0,0.0,2017_08
RIO BOGOTA,5230989100.0,0.0,2017_09
RIO BOGOTA,5465271000.0,0.0,2017_10
RIO BOGOTA,5412315900.0,0.0,2017_11
RIO BOGOTA,5912242700.0,0.0,2017_12
RIO BOGOTA,5436792500.0,0.0,2018_01
RIO BOGOTA,5202437300.0,0.0,2018_02
RIO BOGOTA,5791713000.0,0.0,2018_03
RIO BOGOTA,5182971400.0,0.0,2018_04
RIO BOGOTA,5902206200.0,0.0,2018_05
RIO BOGOTA,5882285500.0,0.0,2018_06
RIO BOGOTA,5961525800.0,0.0,2018_07
RIO BOGOTA,6082898900.0,0.0,2018_08
RIO BOGOTA,5908303800.0,0.0,2018_09
RIO BOGOTA,6202894400.0,0.0,2018_10
RIO BOGOTA,6056332300.0,0.0,2018_11
RIO BOGOTA,6569046900.0,0.0,2018_12
RIO SECO,,0.0,2014_01
RIO SECO,,0.0,2014_02
RIO SECO,,0.0,2014_03
RIO SECO,,0.0,2014_04
RIO SECO,,0.0,2014_05
RIO SECO,,0.0,2014_06
RIO SECO,,0.0,2014_07
RIO SECO,,0.0,2014_08
RIO SECO,,0.0,2014_09
RIO SECO,,0.0,2014_10
RIO SECO,,0.0,2014_11
RIO SECO,,0.0,2014_12
RIO SECO,,0.0,2015_01
RIO SECO,,0.0,2015_02
RIO SECO,,0.0,2015_03
RIO SECO,,0.0,2015_04
RIO SECO,,0.0,2015_05
RIO SECO,,0.0,2015_06
RIO SECO,,0.0,2015_07
RIO SECO,,0.0,2015_08
RIO SECO,,0.0,2015_09
RIO SECO,,156582.0,2015_10
RIO SECO,,151580.0,2015_11
RIO SECO,,176516.0,2015_12
RIO SECO,0.0,165769.0,2016_01
RIO SECO,0.0,137965.0,2016_02
RIO SECO,0.0,152381.0,2016_03
RIO SECO,0.0,139862.0,2016_04
RIO SECO,0.0,144753.0,2016_05
RIO SECO,0.0,148031.0,2016_06
RIO SECO,0.0,155475.0,2016_07
RIO SECO,0.0,152476.0,2016_08
RIO SECO,164874100.0,145218.0,2016_09
RIO SECO,537141750.0,149761.0,2016_10
RIO SECO,522735800.0,145671.0,2016_11
RIO SECO,660958000.0,171852.0,2016_12
RIO SECO,621021700.0,166336.0,2017_01
RIO SECO,263175150.0,132834.0,2017_02
RIO SECO,0.0,142048.0,2017_03
RIO SECO,0.0,144619.0,2017_04
RIO SECO,0.0,139160.0,2017_05
RIO SECO,0.0,144687.0,2017_06
RIO SECO,0.0,150371.0,2017_07
RIO SECO,0.0,147206.0,2017_08
RIO SECO,0.0,140547.0,2017_09
RIO SECO,0.0,153579.0,2017_10
RIO SECO,0.0,149846.0,2017_11
RIO SECO,0.0,102704.0,2017_12
RIO SECO,0.0,112962.0,2018_01
RIO SECO,0.0,114889.0,2018_02
RIO SECO,0.0,137239.0,2018_03
RIO SECO,0.0,132045.0,2018_04
RIO SECO,0.0,131497.0,2018_05
RIO SECO,0.0,138800.0,2018_06
RIO SECO,0.0,142366.0,2018_07
RIO SECO,0.0,141883.0,2018_08
RIO SECO,0.0,130827.0,2018_09
RIO SECO,0.0,138482.0,2018_10
RIO SECO,0.0,137159.0,2018_11
RIO SECO,0.0,163816.0,2018_12
RIO SOGAMOSO,0.0,160910.0,2014_01
RIO SOGAMOSO,0.0,114848.0,2014_02
RIO SOGAMOSO,0.0,124519.0,2014_03
RIO SOGAMOSO,0.0,133683.0,2014_04
RIO SOGAMOSO,0.0,148586.0,2014_05
RIO SOGAMOSO,0.0,136597.0,2014_06
RIO SOGAMOSO,0.0,131562.0,2014_07
RIO SOGAMOSO,0.0,129601.0,2014_08
RIO SOGAMOSO,0.0,121013.0,2014_09
RIO SOGAMOSO,0.0,131421.0,2014_10
RIO SOGAMOSO,0.0,145383.0,2014_11
RIO SOGAMOSO,0.0,146643.0,2014_12
RIO SOGAMOSO,0.0,160403.0,2015_01
RIO SOGAMOSO,0.0,114062.0,2015_02
RIO SOGAMOSO,0.0,122232.0,2015_03
RIO SOGAMOSO,0.0,128569.0,2015_04
RIO SOGAMOSO,0.0,129790.0,2015_05
RIO SOGAMOSO,0.0,132390.0,2015_06
RIO SOGAMOSO,0.0,133572.0,2015_07
RIO SOGAMOSO,0.0,131409.0,2015_08
RIO SOGAMOSO,0.0,123353.0,2015_09
RIO SOGAMOSO,1317652300.0,135908.0,2015_10
RIO SOGAMOSO,1272344250.0,132348.0,2015_11
RIO SOGAMOSO,1448453000.0,158275.0,2015_12
RIO SOGAMOSO,1407381400.0,171327.0,2016_01
RIO SOGAMOSO,1250353400.0,121789.0,2016_02
RIO SOGAMOSO,1342766700.0,139172.0,2016_03
RIO SOGAMOSO,1244240800.0,72496.0,2016_04
RIO SOGAMOSO,1288514800.0,0.0,2016_05
RIO SOGAMOSO,1344636600.0,0.0,2016_06
RIO SOGAMOSO,1395141600.0,0.0,2016_07
RIO SOGAMOSO,1380876700.0,0.0,2016_08
RIO SOGAMOSO,1318791300.0,0.0,2016_09
RIO SOGAMOSO,1346364700.0,0.0,2016_10
RIO SOGAMOSO,1312799500.0,0.0,2016_11
RIO SOGAMOSO,1516516600.0,0.0,2016_12
RIO SOGAMOSO,1497558800.0,0.0,2017_01
RIO SOGAMOSO,1264700100.0,0.0,2017_02
RIO SOGAMOSO,1340984000.0,0.0,2017_03
RIO SOGAMOSO,1338833300.0,0.0,2017_04
RIO SOGAMOSO,1305408900.0,0.0,2017_05
RIO SOGAMOSO,1342112700.0,0.0,2017_06
RIO SOGAMOSO,1397535300.0,0.0,2017_07
RIO SOGAMOSO,1373798000.0,0.0,2017_08
RIO SOGAMOSO,1324665000.0,0.0,2017_09
RIO SOGAMOSO,1451480600.0,0.0,2017_10
RIO SOGAMOSO,1412049900.0,0.0,2017_11
RIO SOGAMOSO,948616500.0,0.0,2017_12
RIO SOGAMOSO,940673400.0,0.0,2018_01
RIO SOGAMOSO,973823400.0,0.0,2018_02
RIO SOGAMOSO,1162331350.0,0.0,2018_03
RIO SOGAMOSO,1122420400.0,0.0,2018_04
RIO SOGAMOSO,1139217300.0,0.0,2018_05
RIO SOGAMOSO,1200844700.0,0.0,2018_06
RIO SOGAMOSO,1233018400.0,0.0,2018_07
RIO SOGAMOSO,1234582700.0,0.0,2018_08
RIO SOGAMOSO,1144462800.0,0.0,2018_09
RIO SOGAMOSO,1214083000.0,0.0,2018_10
RIO SOGAMOSO,1206201300.0,0.0,2018_11
RIO SOGAMOSO,1428273500.0,0.0,2018_12
RIONEGRO,1284437850.0,93451.0,2014_01
RIONEGRO,991219550.0,77809.0,2014_02
RIONEGRO,1046244900.0,87470.0,2014_03
RIONEGRO,1118200820.0,88553.0,2014_04
RIONEGRO,1550374900.0,87346.0,2014_05
RIONEGRO,1230200500.0,86488.0,2014_06
RIONEGRO,1142545750.0,90639.0,2014_07
RIONEGRO,1094133200.0,92447.0,2014_08
RIONEGRO,1037069200.0,86106.0,2014_09
RIONEGRO,1113974450.0,92122.0,2014_10
RIONEGRO,1280638250.0,91221.0,2014_11
RIONEGRO,1171647300.0,108142.0,2014_12
RIONEGRO,1277167500.0,102355.0,2015_01
RIONEGRO,1004356850.0,84506.0,2015_02
RIONEGRO,983009450.0,97570.0,2015_03
RIONEGRO,1103974600.0,96182.0,2015_04
RIONEGRO,1119385000.0,98734.0,2015_05
RIONEGRO,1105973350.0,103800.0,2015_06
RIONEGRO,1119715600.0,110010.0,2015_07
RIONEGRO,1077697200.0,109609.0,2015_08
RIONEGRO,1043108050.0,98865.0,2015_09
RIONEGRO,1126385950.0,106107.0,2015_10
RIONEGRO,1110492500.0,106340.0,2015_11
RIONEGRO,1245084700.0,124717.0,2015_12
RIONEGRO,1394896500.0,118214.0,2016_01
RIONEGRO,1096419550.0,95641.0,2016_02
RIONEGRO,1205491550.0,109865.0,2016_03
RIONEGRO,636819450.0,98059.0,2016_04
RIONEGRO,0.0,108318.0,2016_05
RIONEGRO,0.0,107063.0,2016_06
RIONEGRO,0.0,121019.0,2016_07
RIONEGRO,0.0,114292.0,2016_08
RIONEGRO,0.0,104970.0,2016_09
RIONEGRO,0.0,111438.0,2016_10
RIONEGRO,0.0,110209.0,2016_11
RIONEGRO,0.0,128032.0,2016_12
RIONEGRO,0.0,122520.0,2017_01
RIONEGRO,0.0,97809.0,2017_02
RIONEGRO,0.0,110543.0,2017_03
RIONEGRO,0.0,113450.0,2017_04
RIONEGRO,0.0,111858.0,2017_05
RIONEGRO,0.0,114092.0,2017_06
RIONEGRO,0.0,122011.0,2017_07
RIONEGRO,0.0,118558.0,2017_08
RIONEGRO,0.0,107395.0,2017_09
RIONEGRO,0.0,114427.0,2017_10
RIONEGRO,0.0,115497.0,2017_11
RIONEGRO,0.0,134143.0,2017_12
RIONEGRO,0.0,126205.0,2018_01
RIONEGRO,0.0,100832.0,2018_02
RIONEGRO,0.0,116331.0,2018_03
RIONEGRO,0.0,110936.0,2018_04
RIONEGRO,0.0,109066.0,2018_05
RIONEGRO,0.0,112361.0,2018_06
RIONEGRO,0.0,121203.0,2018_07
RIONEGRO,0.0,118181.0,2018_08
RIONEGRO,0.0,109342.0,2018_09
RIONEGRO,0.0,117288.0,2018_10
RIONEGRO,0.0,0.0,2018_11
RIONEGRO,0.0,0.0,2018_12
ROZO,730595500.0,0.0,2014_01
ROZO,636207600.0,0.0,2014_02
ROZO,708637900.0,0.0,2014_03
ROZO,704943600.0,0.0,2014_04
ROZO,706375800.0,0.0,2014_05
ROZO,690140500.0,0.0,2014_06
ROZO,720477700.0,0.0,2014_07
ROZO,741255900.0,0.0,2014_08
ROZO,697677900.0,0.0,2014_09
ROZO,733388800.0,0.0,2014_10
ROZO,728021800.0,0.0,2014_11
ROZO,845835100.0,0.0,2014_12
ROZO,814778700.0,82971.0,2015_01
ROZO,711667400.0,249420.0,2015_02
ROZO,831045700.0,277634.0,2015_03
ROZO,784633900.0,278932.0,2015_04
ROZO,801216700.0,282120.0,2015_05
ROZO,830888700.0,279046.0,2015_06
ROZO,908816500.0,297729.0,2015_07
ROZO,893572300.0,291712.0,2015_08
ROZO,804269200.0,288143.0,2015_09
ROZO,862125600.0,303004.0,2015_10
ROZO,863728500.0,289923.0,2015_11
ROZO,1004981200.0,324966.0,2015_12
ROZO,974653400.0,306516.0,2016_01
ROZO,831984700.0,272304.0,2016_02
ROZO,942696600.0,300536.0,2016_03
ROZO,849852300.0,286384.0,2016_04
ROZO,920097200.0,297518.0,2016_05
ROZO,930049300.0,294415.0,2016_06
ROZO,1066087600.0,304546.0,2016_07
ROZO,981119000.0,311820.0,2016_08
ROZO,904634700.0,302202.0,2016_09
ROZO,951523600.0,314346.0,2016_10
ROZO,935507700.0,307853.0,2016_11
ROZO,1076772400.0,350405.0,2016_12
ROZO,1050381500.0,323070.0,2017_01
ROZO,886527400.0,295273.0,2017_02
ROZO,999404100.0,319915.0,2017_03
ROZO,1018701800.0,313943.0,2017_04
ROZO,996169500.0,312815.0,2017_05
ROZO,1017956400.0,308212.0,2017_06
ROZO,1085042000.0,318603.0,2017_07
ROZO,1060977900.0,318107.0,2017_08
ROZO,973641100.0,305225.0,2017_09
ROZO,1021876900.0,315893.0,2017_10
ROZO,1034617700.0,310389.0,2017_11
ROZO,1181409800.0,344531.0,2017_12
ROZO,1125549400.0,321140.0,2018_01
ROZO,943389600.0,286541.0,2018_02
ROZO,1083721700.0,321151.0,2018_03
ROZO,1034939500.0,301752.0,2018_04
ROZO,1010033600.0,307127.0,2018_05
ROZO,1043173100.0,294885.0,2018_06
ROZO,1126084100.0,308236.0,2018_07
ROZO,1108952900.0,309329.0,2018_08
ROZO,1032416300.0,299989.0,2018_09
ROZO,1098654200.0,315034.0,2018_10
ROZO,0.0,309205.0,2018_11
ROZO,0.0,338107.0,2018_12
SABANAGRANDE,0.0,130422.0,2014_01
SABANAGRANDE,0.0,74391.0,2014_02
SABANAGRANDE,0.0,82763.0,2014_03
SABANAGRANDE,0.0,104867.0,2014_04
SABANAGRANDE,0.0,104939.0,2014_05
SABANAGRANDE,0.0,104651.0,2014_06
SABANAGRANDE,0.0,89147.0,2014_07
SABANAGRANDE,0.0,92089.0,2014_08
SABANAGRANDE,0.0,77138.0,2014_09
SABANAGRANDE,0.0,96417.0,2014_10
SABANAGRANDE,0.0,96270.0,2014_11
SABANAGRANDE,0.0,118637.0,2014_12
SABANAGRANDE,562421500.0,135705.0,2015_01
SABANAGRANDE,1573003900.0,72943.0,2015_02
SABANAGRANDE,1629740200.0,86186.0,2015_03
SABANAGRANDE,1663148100.0,96750.0,2015_04
SABANAGRANDE,1657040400.0,84304.0,2015_05
SABANAGRANDE,1671025900.0,108145.0,2015_06
SABANAGRANDE,1805012500.0,101000.0,2015_07
SABANAGRANDE,1755744800.0,101506.0,2015_08
SABANAGRANDE,1727640600.0,82247.0,2015_09
SABANAGRANDE,1826825900.0,107020.0,2015_10
SABANAGRANDE,1767855100.0,95084.0,2015_11
SABANAGRANDE,2001144300.0,129319.0,2015_12
SABANAGRANDE,2000364700.0,143937.0,2016_01
SABANAGRANDE,1775254400.0,77110.0,2016_02
SABANAGRANDE,1965043100.0,111526.0,2016_03
SABANAGRANDE,1878676200.0,75850.0,2016_04
SABANAGRANDE,1942044100.0,93839.0,2016_05
SABANAGRANDE,1922827700.0,93138.0,2016_06
SABANAGRANDE,1937364000.0,99508.0,2016_07
SABANAGRANDE,2051155700.0,98367.0,2016_08
SABANAGRANDE,1961048100.0,83069.0,2016_09
SABANAGRANDE,2063266800.0,104283.0,2016_10
SABANAGRANDE,2034221600.0,97231.0,2016_11
SABANAGRANDE,2292931600.0,123093.0,2016_12
SABANAGRANDE,2203974100.0,140565.0,2017_01
SABANAGRANDE,2045686100.0,78166.0,2017_02
SABANAGRANDE,2190873500.0,88022.0,2017_03
SABANAGRANDE,2134828100.0,108962.0,2017_04
SABANAGRANDE,2143636100.0,87155.0,2017_05
SABANAGRANDE,2138265000.0,98886.0,2017_06
SABANAGRANDE,2169933400.0,0.0,2017_07
SABANAGRANDE,2169951700.0,0.0,2017_08
SABANAGRANDE,2048557900.0,0.0,2017_09
SABANAGRANDE,2159636800.0,0.0,2017_10
SABANAGRANDE,2147856000.0,0.0,2017_11
SABANAGRANDE,2344888300.0,0.0,2017_12
SABANAGRANDE,2300177400.0,0.0,2018_01
SABANAGRANDE,2074211300.0,0.0,2018_02
SABANAGRANDE,2322009500.0,0.0,2018_03
SABANAGRANDE,2200156000.0,0.0,2018_04
SABANAGRANDE,2191414900.0,0.0,2018_05
SABANAGRANDE,2060644400.0,0.0,2018_06
SABANAGRANDE,2228012300.0,0.0,2018_07
SABANAGRANDE,2241156800.0,0.0,2018_08
SABANAGRANDE,2191783100.0,0.0,2018_09
SABANAGRANDE,2316656300.0,0.0,2018_10
SABANAGRANDE,2308250800.0,0.0,2018_11
SABANAGRANDE,2511964300.0,0.0,2018_12
SABOYA,1029937850.0,95204.0,2014_01
SABOYA,673729000.0,71921.0,2014_02
SABOYA,715537800.0,85023.0,2014_03
SABOYA,869490850.0,87297.0,2014_04
SABOYA,1266469650.0,82327.0,2014_05
SABOYA,947903750.0,88436.0,2014_06
SABOYA,801386600.0,86214.0,2014_07
SABOYA,795851900.0,91312.0,2014_08
SABOYA,709812600.0,78639.0,2014_09
SABOYA,853537150.0,87115.0,2014_10
SABOYA,931521150.0,88235.0,2014_11
SABOYA,980604350.0,111059.0,2014_12
SABOYA,1119695450.0,104521.0,2015_01
SABOYA,692883950.0,74125.0,2015_02
SABOYA,761013200.0,85600.0,2015_03
SABOYA,852492800.0,87923.0,2015_04
SABOYA,772460000.0,90981.0,2015_05
SABOYA,937617900.0,97665.0,2015_06
SABOYA,924635500.0,95877.0,2015_07
SABOYA,911317600.0,96288.0,2015_08
SABOYA,774249900.0,86249.0,2015_09
SABOYA,949282703.0,95324.0,2015_10
SABOYA,848444800.0,93198.0,2015_11
SABOYA,1070398400.0,120558.0,2015_12
SABOYA,1208102600.0,111341.0,2016_01
SABOYA,769396400.0,80790.0,2016_02
SABOYA,1011397000.0,98452.0,2016_03
SABOYA,760608500.0,82138.0,2016_04
SABOYA,882574500.0,93916.0,2016_05
SABOYA,857996700.0,90960.0,2016_06
