codigo_infra,cod_fecha,ruta,cantidad_personas
EOH_D,2014_10,CTGEOH,0.0
EOH_D,2015_05,CTGEOH,0.0
EOH_D,2015_07,CTGEOH,0.0
EOH_D,2015_11,CTGEOH,0.0
EOH_D,2016_02,CTGEOH,0.0
EOH_D,2016_04,CTGEOH,0.0
EOH_D,2016_05,CTGEOH,0.0
EOH_D,2016_12,CTGEOH,0.0
EOH_D,2017_07,CTGEOH,0.0
EOH_D,2017_09,CTGEOH,27.0
EOH_D,2017_12,CTGEOH,0.0
EOH_D,2018_05,CTGEOH,0.0
EOH_D,2018_10,CTGEOH,0.0
EYP_D,2015_10,CTGEYP,0.0
EYP_D,2016_04,CTGEYP,0.0
GIR_D,2014_04,CTGGIR,0.0
GYM_D,2014_08,CTGGYM,0.0
GYM_D,2015_01,CTGGYM,0.0
GYM_D,2017_01,CTGGYM,0.0
LMA_D,2015_03,CTGLMA,67.0
LMA_D,2016_05,CTGLMA,36.0
LMN_D,2014_01,CTGLMN,0.0
LMN_D,2014_02,CTGLMN,0.0
LMN_D,2014_03,CTGLMN,43.0
MCO_D,2018_11,CTGMCO,540.0
MCO_D,2018_12,CTGMCO,869.0
MDE_D,2014_01,CTGMDE,27969.0
MDE_D,2014_02,CTGMDE,23728.0
MDE_D,2014_03,CTGMDE,24682.0
MDE_D,2014_04,CTGMDE,24842.0
MDE_D,2014_05,CTGMDE,25164.0
MDE_D,2014_06,CTGMDE,22655.0
MDE_D,2014_07,CTGMDE,24469.0
MDE_D,2014_08,CTGMDE,24218.0
MDE_D,2014_09,CTGMDE,20864.0
MDE_D,2014_10,CTGMDE,22703.0
MDE_D,2014_11,CTGMDE,21413.0
MDE_D,2014_12,CTGMDE,23332.0
MDE_D,2015_01,CTGMDE,25401.0
MDE_D,2015_02,CTGMDE,19926.0
MDE_D,2015_03,CTGMDE,21825.0
MDE_D,2015_04,CTGMDE,20377.0
MDE_D,2015_05,CTGMDE,20625.0
MDE_D,2015_06,CTGMDE,26275.0
MDE_D,2015_07,CTGMDE,27662.0
MDE_D,2015_08,CTGMDE,28581.0
MDE_D,2015_09,CTGMDE,25033.0
MDE_D,2015_10,CTGMDE,26420.0
MDE_D,2015_11,CTGMDE,30695.0
MDE_D,2015_12,CTGMDE,32369.0
MDE_D,2016_01,CTGMDE,34168.0
MDE_D,2016_02,CTGMDE,28051.0
MDE_D,2016_03,CTGMDE,29590.0
MDE_D,2016_04,CTGMDE,25263.0
MDE_D,2016_05,CTGMDE,28634.0
MDE_D,2016_06,CTGMDE,29319.0
MDE_D,2016_07,CTGMDE,31508.0
MDE_D,2016_08,CTGMDE,31347.0
MDE_D,2016_09,CTGMDE,28534.0
MDE_D,2016_10,CTGMDE,30466.0
MDE_D,2016_11,CTGMDE,30565.0
MDE_D,2016_12,CTGMDE,33653.0
MDE_D,2017_01,CTGMDE,37706.0
MDE_D,2017_02,CTGMDE,29369.0
MDE_D,2017_03,CTGMDE,32971.0
MDE_D,2017_04,CTGMDE,31429.0
MDE_D,2017_05,CTGMDE,29639.0
MDE_D,2017_06,CTGMDE,32403.0
MDE_D,2017_07,CTGMDE,37008.0
MDE_D,2017_08,CTGMDE,36877.0
MDE_D,2017_09,CTGMDE,28599.0
MDE_D,2017_10,CTGMDE,23351.0
MDE_D,2017_11,CTGMDE,26812.0
MDE_D,2017_12,CTGMDE,25996.0
MDE_D,2018_01,CTGMDE,28888.0
MDE_D,2018_02,CTGMDE,18854.0
MDE_D,2018_03,CTGMDE,31483.0
MDE_D,2018_04,CTGMDE,27243.0
MDE_D,2018_05,CTGMDE,28399.0
MDE_D,2018_06,CTGMDE,24845.0
MDE_D,2018_07,CTGMDE,42632.0
MDE_D,2018_08,CTGMDE,42737.0
MDE_D,2018_09,CTGMDE,38361.0
MDE_D,2018_10,CTGMDE,41549.0
MDE_D,2018_11,CTGMDE,42165.0
MDE_D,2018_12,CTGMDE,52456.0
MMP_D,2015_03,CTGMMP,3.0
MMP_D,2017_09,CTGMMP,0.0
MMP_D,2018_09,CTGMMP,70.0
MTR_D,2014_01,CTGMTR,602.0
MTR_D,2014_02,CTGMTR,615.0
MTR_D,2014_03,CTGMTR,552.0
MTR_D,2014_04,CTGMTR,512.0
MTR_D,2014_05,CTGMTR,592.0
MTR_D,2014_06,CTGMTR,614.0
MTR_D,2014_07,CTGMTR,600.0
MTR_D,2014_08,CTGMTR,689.0
MTR_D,2014_09,CTGMTR,802.0
MTR_D,2014_10,CTGMTR,790.0
MTR_D,2014_11,CTGMTR,611.0
MTR_D,2014_12,CTGMTR,665.0
MTR_D,2015_01,CTGMTR,678.0
MTR_D,2015_02,CTGMTR,624.0
MTR_D,2015_03,CTGMTR,724.0
MTR_D,2015_04,CTGMTR,664.0
MTR_D,2015_05,CTGMTR,612.0
MTR_D,2015_06,CTGMTR,818.0
MTR_D,2015_07,CTGMTR,816.0
MTR_D,2015_08,CTGMTR,745.0
MTR_D,2015_09,CTGMTR,645.0
MTR_D,2015_10,CTGMTR,727.0
MTR_D,2015_11,CTGMTR,701.0
MTR_D,2015_12,CTGMTR,689.0
MTR_D,2016_01,CTGMTR,669.0
MTR_D,2016_02,CTGMTR,573.0
MTR_D,2016_03,CTGMTR,556.0
MTR_D,2016_04,CTGMTR,538.0
MTR_D,2016_05,CTGMTR,898.0
MTR_D,2016_06,CTGMTR,808.0
MTR_D,2016_07,CTGMTR,602.0
MTR_D,2016_08,CTGMTR,712.0
MTR_D,2016_09,CTGMTR,614.0
MTR_D,2016_10,CTGMTR,657.0
MTR_D,2016_11,CTGMTR,771.0
MTR_D,2016_12,CTGMTR,622.0
MTR_D,2017_01,CTGMTR,621.0
MTR_D,2017_02,CTGMTR,570.0
MTR_D,2017_03,CTGMTR,609.0
MTR_D,2017_04,CTGMTR,548.0
MTR_D,2017_05,CTGMTR,576.0
MTR_D,2017_06,CTGMTR,950.0
MTR_D,2017_07,CTGMTR,902.0
MTR_D,2017_08,CTGMTR,804.0
MTR_D,2017_09,CTGMTR,812.0
MTR_D,2017_10,CTGMTR,602.0
MTR_D,2017_11,CTGMTR,539.0
MTR_D,2017_12,CTGMTR,460.0
MTR_D,2018_01,CTGMTR,353.0
MTR_D,2018_02,CTGMTR,404.0
MTR_D,2018_03,CTGMTR,425.0
MTR_D,2018_04,CTGMTR,442.0
MTR_D,2018_05,CTGMTR,418.0
MTR_D,2018_06,CTGMTR,502.0
MTR_D,2018_07,CTGMTR,432.0
MTR_D,2018_08,CTGMTR,413.0
MTR_D,2018_09,CTGMTR,496.0
MTR_D,2018_10,CTGMTR,559.0
MTR_D,2018_11,CTGMTR,498.0
MTR_D,2018_12,CTGMTR,461.0
NAR_D,2015_02,CTGNAR,0.0
NAR_D,2016_01,CTGNAR,0.0
NAR_D,2016_03,CTGNAR,0.0
OTU_D,2015_07,CTGOTU,0.0
PEI_D,2014_01,CTGPEI,3827.0
PEI_D,2014_02,CTGPEI,4422.0
PEI_D,2014_03,CTGPEI,4810.0
PEI_D,2014_04,CTGPEI,4864.0
PEI_D,2014_05,CTGPEI,4924.0
PEI_D,2014_06,CTGPEI,2801.0
PEI_D,2014_07,CTGPEI,3553.0
PEI_D,2014_08,CTGPEI,4230.0
PEI_D,2014_09,CTGPEI,3974.0
PEI_D,2014_10,CTGPEI,4150.0
PEI_D,2014_11,CTGPEI,3984.0
PEI_D,2014_12,CTGPEI,4444.0
PEI_D,2015_01,CTGPEI,4511.0
PEI_D,2015_02,CTGPEI,3731.0
PEI_D,2015_03,CTGPEI,3850.0
PEI_D,2015_04,CTGPEI,3341.0
PEI_D,2015_05,CTGPEI,3943.0
PEI_D,2015_06,CTGPEI,3743.0
PEI_D,2015_07,CTGPEI,4057.0
PEI_D,2015_08,CTGPEI,3955.0
PEI_D,2015_09,CTGPEI,3471.0
PEI_D,2015_10,CTGPEI,3586.0
PEI_D,2015_11,CTGPEI,4046.0
PEI_D,2015_12,CTGPEI,4120.0
PEI_D,2016_01,CTGPEI,4119.0
PEI_D,2016_02,CTGPEI,3550.0
PEI_D,2016_03,CTGPEI,3740.0
PEI_D,2016_04,CTGPEI,3436.0
PEI_D,2016_05,CTGPEI,3882.0
PEI_D,2016_06,CTGPEI,4201.0
PEI_D,2016_07,CTGPEI,4683.0
PEI_D,2016_08,CTGPEI,4614.0
PEI_D,2016_09,CTGPEI,4292.0
PEI_D,2016_10,CTGPEI,4593.0
PEI_D,2016_11,CTGPEI,3902.0
PEI_D,2016_12,CTGPEI,5286.0
PEI_D,2017_01,CTGPEI,5398.0
PEI_D,2017_02,CTGPEI,4551.0
PEI_D,2017_03,CTGPEI,5642.0
PEI_D,2017_04,CTGPEI,5831.0
PEI_D,2017_05,CTGPEI,5206.0
PEI_D,2017_06,CTGPEI,5671.0
PEI_D,2017_07,CTGPEI,6469.0
PEI_D,2017_08,CTGPEI,6337.0
PEI_D,2017_09,CTGPEI,5827.0
PEI_D,2017_10,CTGPEI,4829.0
PEI_D,2017_11,CTGPEI,4613.0
PEI_D,2017_12,CTGPEI,5957.0
PEI_D,2018_01,CTGPEI,6080.0
PEI_D,2018_02,CTGPEI,4640.0
PEI_D,2018_03,CTGPEI,7360.0
PEI_D,2018_04,CTGPEI,5523.0
PEI_D,2018_05,CTGPEI,5675.0
PEI_D,2018_06,CTGPEI,7905.0
PEI_D,2018_07,CTGPEI,9730.0
PEI_D,2018_08,CTGPEI,8021.0
PEI_D,2018_09,CTGPEI,5806.0
PEI_D,2018_10,CTGPEI,7334.0
PEI_D,2018_11,CTGPEI,8671.0
PEI_D,2018_12,CTGPEI,11120.0
RCH_D,2014_02,CTGRCH,0.0
RCH_D,2016_06,CTGRCH,71.0
RCH_D,2017_10,CTGRCH,0.0
SBD_D,2018_08,CTGSBD,50.0
SMR_D,2015_06,CTGSMR,113.0
SMR_D,2015_09,CTGSMR,150.0
SMR_D,2016_01,CTGSMR,150.0
SMR_D,2016_02,CTGSMR,125.0
SMR_D,2016_05,CTGSMR,85.0
SMR_D,2016_10,CTGSMR,129.0
SMR_D,2017_07,CTGSMR,118.0
SMR_D,2017_08,CTGSMR,306.0
SMR_D,2017_12,CTGSMR,137.0
SMR_D,2018_02,CTGSMR,0.0
SMR_D,2018_03,CTGSMR,0.0
SMR_D,2018_06,CTGSMR,158.0
SMR_D,2018_11,CTGSMR,120.0
TCO_D,2015_06,CTGTCO,0.0
UIB_D,2017_10,CTGUIB,0.0
VUP_D,2015_05,CTGVUP,0.0
VUP_D,2015_09,CTGVUP,233.0
VUP_D,2017_04,CTGVUP,43.0
VUP_D,2017_05,CTGVUP,1.0
VUP_D,2018_02,CTGVUP,136.0
VUP_D,2018_04,CTGVUP,0.0
VUP_D,2018_05,CTGVUP,0.0
VUP_D,2018_06,CTGVUP,0.0
VVC_D,2015_10,CTGVVC,0.0
VVC_D,2018_03,CTGVVC,0.0
AGH_D,2015_10,CUCAGH,0.0
AGH_D,2015_11,CUCAGH,0.0
AUC_D,2015_03,CUCAUC,195.0
AUC_D,2015_04,CUCAUC,186.0
AUC_D,2015_05,CUCAUC,154.0
AUC_D,2015_06,CUCAUC,244.0
AUC_D,2015_07,CUCAUC,470.0
AUC_D,2015_08,CUCAUC,300.0
AUC_D,2015_09,CUCAUC,496.0
AUC_D,2015_10,CUCAUC,437.0
AUC_D,2015_11,CUCAUC,442.0
AUC_D,2015_12,CUCAUC,402.0
AUC_D,2016_01,CUCAUC,344.0
AUC_D,2016_02,CUCAUC,436.0
AUC_D,2016_03,CUCAUC,364.0
AUC_D,2016_04,CUCAUC,409.0
AUC_D,2016_05,CUCAUC,514.0
AUC_D,2016_06,CUCAUC,737.0
AUC_D,2016_07,CUCAUC,567.0
AUC_D,2016_08,CUCAUC,514.0
AUC_D,2016_09,CUCAUC,534.0
AUC_D,2016_10,CUCAUC,618.0
AUC_D,2016_11,CUCAUC,589.0
AUC_D,2016_12,CUCAUC,529.0
AUC_D,2017_01,CUCAUC,469.0
AUC_D,2017_02,CUCAUC,482.0
AUC_D,2017_03,CUCAUC,488.0
AUC_D,2017_04,CUCAUC,533.0
AUC_D,2017_05,CUCAUC,564.0
AUC_D,2017_06,CUCAUC,509.0
AUC_D,2017_07,CUCAUC,596.0
AUC_D,2017_08,CUCAUC,576.0
AUC_D,2017_09,CUCAUC,645.0
AUC_D,2017_10,CUCAUC,601.0
AUC_D,2017_11,CUCAUC,569.0
AUC_D,2017_12,CUCAUC,531.0
AUC_D,2018_01,CUCAUC,501.0
AUC_D,2018_02,CUCAUC,524.0
AUC_D,2018_03,CUCAUC,482.0
AUC_D,2018_04,CUCAUC,512.0
AUC_D,2018_05,CUCAUC,529.0
AUC_D,2018_06,CUCAUC,570.0
AUC_D,2018_07,CUCAUC,573.0
AUC_D,2018_08,CUCAUC,517.0
AUC_D,2018_09,CUCAUC,539.0
AUC_D,2018_10,CUCAUC,660.0
AUC_D,2018_11,CUCAUC,752.0
AUC_D,2018_12,CUCAUC,680.0
BAQ_D,2014_01,CUCBAQ,278.0
BAQ_D,2014_02,CUCBAQ,215.0
BAQ_D,2014_03,CUCBAQ,200.0
BAQ_D,2014_04,CUCBAQ,287.0
BAQ_D,2014_05,CUCBAQ,207.0
BAQ_D,2014_06,CUCBAQ,297.0
BAQ_D,2014_07,CUCBAQ,278.0
BAQ_D,2014_08,CUCBAQ,263.0
BAQ_D,2014_09,CUCBAQ,283.0
BAQ_D,2014_10,CUCBAQ,304.0
BAQ_D,2014_11,CUCBAQ,307.0
BAQ_D,2014_12,CUCBAQ,452.0
BAQ_D,2015_01,CUCBAQ,421.0
BAQ_D,2015_02,CUCBAQ,341.0
BAQ_D,2015_03,CUCBAQ,279.0
BAQ_D,2015_04,CUCBAQ,227.0
BAQ_D,2015_05,CUCBAQ,179.0
BAQ_D,2015_06,CUCBAQ,332.0
BAQ_D,2015_07,CUCBAQ,301.0
BAQ_D,2015_08,CUCBAQ,256.0
BAQ_D,2015_09,CUCBAQ,142.0
BAQ_D,2015_10,CUCBAQ,221.0
BAQ_D,2015_11,CUCBAQ,174.0
BAQ_D,2015_12,CUCBAQ,385.0
BAQ_D,2016_01,CUCBAQ,326.0
BAQ_D,2016_02,CUCBAQ,102.0
BAQ_D,2016_03,CUCBAQ,171.0
BAQ_D,2016_04,CUCBAQ,141.0
BAQ_D,2016_11,CUCBAQ,0.0
BAQ_D,2017_09,CUCBAQ,62.0
BGA_D,2014_01,CUCBGA,2408.0
BGA_D,2014_02,CUCBGA,2808.0
BGA_D,2014_03,CUCBGA,3039.0
BGA_D,2014_04,CUCBGA,2838.0
BGA_D,2014_05,CUCBGA,3262.0
BGA_D,2014_06,CUCBGA,2815.0
BGA_D,2014_07,CUCBGA,3358.0
BGA_D,2014_08,CUCBGA,2984.0
BGA_D,2014_09,CUCBGA,3485.0
BGA_D,2014_10,CUCBGA,3583.0
BGA_D,2014_11,CUCBGA,3284.0
BGA_D,2014_12,CUCBGA,3061.0
BGA_D,2015_01,CUCBGA,2254.0
BGA_D,2015_02,CUCBGA,2780.0
BGA_D,2015_03,CUCBGA,2829.0
BGA_D,2015_04,CUCBGA,3039.0
BGA_D,2015_05,CUCBGA,4191.0
BGA_D,2015_06,CUCBGA,4448.0
BGA_D,2015_07,CUCBGA,4698.0
BGA_D,2015_08,CUCBGA,4384.0
BGA_D,2015_09,CUCBGA,4287.0
BGA_D,2015_10,CUCBGA,4437.0
BGA_D,2015_11,CUCBGA,3755.0
BGA_D,2015_12,CUCBGA,3472.0
BGA_D,2016_01,CUCBGA,2706.0
BGA_D,2016_02,CUCBGA,2980.0
BGA_D,2016_03,CUCBGA,2656.0
BGA_D,2016_04,CUCBGA,3212.0
BGA_D,2016_05,CUCBGA,3724.0
BGA_D,2016_06,CUCBGA,2851.0
BGA_D,2016_07,CUCBGA,2858.0
BGA_D,2016_08,CUCBGA,2833.0
BGA_D,2016_09,CUCBGA,3074.0
BGA_D,2016_10,CUCBGA,3304.0
BGA_D,2016_11,CUCBGA,3010.0
BGA_D,2016_12,CUCBGA,2415.0
BGA_D,2017_01,CUCBGA,1816.0
BGA_D,2017_02,CUCBGA,2366.0
BGA_D,2017_03,CUCBGA,2557.0
BGA_D,2017_04,CUCBGA,2197.0
BGA_D,2017_05,CUCBGA,2543.0
BGA_D,2017_06,CUCBGA,2186.0
BGA_D,2017_07,CUCBGA,2189.0
BGA_D,2017_08,CUCBGA,2271.0
BGA_D,2017_09,CUCBGA,2451.0
BGA_D,2017_10,CUCBGA,2718.0
BGA_D,2017_11,CUCBGA,2510.0
BGA_D,2017_12,CUCBGA,1833.0
BGA_D,2018_01,CUCBGA,1591.0
BGA_D,2018_02,CUCBGA,2260.0
BGA_D,2018_03,CUCBGA,2050.0
BGA_D,2018_04,CUCBGA,1983.0
BGA_D,2018_05,CUCBGA,2319.0
BGA_D,2018_06,CUCBGA,2156.0
BGA_D,2018_07,CUCBGA,2112.0
BGA_D,2018_08,CUCBGA,2089.0
BGA_D,2018_09,CUCBGA,2221.0
BGA_D,2018_10,CUCBGA,2208.0
BGA_D,2018_11,CUCBGA,2302.0
BGA_D,2018_12,CUCBGA,1890.0
BOG_D,2014_01,CUCBOG,31368.0
BOG_D,2014_02,CUCBOG,23884.0
BOG_D,2014_03,CUCBOG,24809.0
BOG_D,2014_04,CUCBOG,27568.0
BOG_D,2014_05,CUCBOG,27526.0
BOG_D,2014_06,CUCBOG,29530.0
BOG_D,2014_07,CUCBOG,36061.0
BOG_D,2014_08,CUCBOG,39300.0
BOG_D,2014_09,CUCBOG,36697.0
BOG_D,2014_10,CUCBOG,41597.0
BOG_D,2014_11,CUCBOG,38988.0
BOG_D,2014_12,CUCBOG,46343.0
BOG_D,2015_01,CUCBOG,47276.0
BOG_D,2015_02,CUCBOG,31049.0
BOG_D,2015_03,CUCBOG,35577.0
BOG_D,2015_04,CUCBOG,37897.0
BOG_D,2015_05,CUCBOG,41331.0
BOG_D,2015_06,CUCBOG,44123.0
BOG_D,2015_07,CUCBOG,49017.0
BOG_D,2015_08,CUCBOG,43909.0
BOG_D,2015_09,CUCBOG,34679.0
BOG_D,2015_10,CUCBOG,37069.0
BOG_D,2015_11,CUCBOG,36729.0
BOG_D,2015_12,CUCBOG,38171.0
BOG_D,2016_01,CUCBOG,41987.0
BOG_D,2016_02,CUCBOG,31501.0
BOG_D,2016_03,CUCBOG,34684.0
BOG_D,2016_04,CUCBOG,32667.0
BOG_D,2016_05,CUCBOG,38408.0
BOG_D,2016_06,CUCBOG,44057.0
BOG_D,2016_07,CUCBOG,40774.0
BOG_D,2016_08,CUCBOG,40670.0
BOG_D,2016_09,CUCBOG,37606.0
BOG_D,2016_10,CUCBOG,37779.0
BOG_D,2016_11,CUCBOG,33586.0
BOG_D,2016_12,CUCBOG,36515.0
BOG_D,2017_01,CUCBOG,36586.0
BOG_D,2017_02,CUCBOG,27776.0
BOG_D,2017_03,CUCBOG,30728.0
BOG_D,2017_04,CUCBOG,32040.0
BOG_D,2017_05,CUCBOG,31738.0
BOG_D,2017_06,CUCBOG,36953.0
BOG_D,2017_07,CUCBOG,38217.0
BOG_D,2017_08,CUCBOG,36513.0
BOG_D,2017_09,CUCBOG,29067.0
BOG_D,2017_10,CUCBOG,21913.0
BOG_D,2017_11,CUCBOG,27052.0
BOG_D,2017_12,CUCBOG,36707.0
BOG_D,2018_01,CUCBOG,36458.0
BOG_D,2018_02,CUCBOG,30567.0
BOG_D,2018_03,CUCBOG,33232.0
BOG_D,2018_04,CUCBOG,33902.0
BOG_D,2018_05,CUCBOG,32212.0
BOG_D,2018_06,CUCBOG,34185.0
BOG_D,2018_07,CUCBOG,35827.0
BOG_D,2018_08,CUCBOG,34742.0
BOG_D,2018_09,CUCBOG,34742.0
BOG_D,2018_10,CUCBOG,39024.0
BOG_D,2018_11,CUCBOG,36164.0
BOG_D,2018_12,CUCBOG,34516.0
BSA_D,2014_01,CUCBSA,0.0
BSA_D,2015_01,CUCBSA,0.0
CGW_D,2015_02,CUCCGW,0.0
CLO_D,2018_08,CUCCLO,0.0
CLO_D,2018_11,CUCCLO,144.0
EJA_D,2014_07,CUCEJA,0.0
EJA_D,2014_09,CUCEJA,0.0
EJA_D,2014_11,CUCEJA,0.0
EJA_D,2015_05,CUCEJA,0.0
EOH_D,2014_01,CUCEOH,1287.0
EOH_D,2014_02,CUCEOH,876.0
EOH_D,2014_03,CUCEOH,863.0
EOH_D,2014_04,CUCEOH,967.0
EOH_D,2014_05,CUCEOH,931.0
EOH_D,2014_06,CUCEOH,1162.0
EOH_D,2014_07,CUCEOH,1097.0
EOH_D,2014_08,CUCEOH,1182.0
EOH_D,2014_09,CUCEOH,1412.0
EOH_D,2014_10,CUCEOH,1533.0
EOH_D,2014_11,CUCEOH,1240.0
EOH_D,2014_12,CUCEOH,1678.0
EOH_D,2015_01,CUCEOH,1855.0
EOH_D,2015_02,CUCEOH,869.0
EOH_D,2015_03,CUCEOH,976.0
EOH_D,2015_04,CUCEOH,973.0
EOH_D,2015_05,CUCEOH,918.0
EOH_D,2015_06,CUCEOH,846.0
EOH_D,2015_07,CUCEOH,900.0
EOH_D,2015_08,CUCEOH,771.0
EOH_D,2015_09,CUCEOH,565.0
EOH_D,2015_10,CUCEOH,635.0
EOH_D,2015_11,CUCEOH,734.0
EOH_D,2015_12,CUCEOH,783.0
EOH_D,2016_01,CUCEOH,610.0
EOH_D,2016_02,CUCEOH,364.0
EOH_D,2016_03,CUCEOH,398.0
EOH_D,2016_04,CUCEOH,352.0
EOH_D,2016_05,CUCEOH,315.0
EOH_D,2016_06,CUCEOH,388.0
EOH_D,2016_07,CUCEOH,459.0
EOH_D,2016_08,CUCEOH,419.0
EOH_D,2016_09,CUCEOH,340.0
EOH_D,2016_10,CUCEOH,443.0
EOH_D,2016_11,CUCEOH,429.0
EOH_D,2016_12,CUCEOH,1065.0
EOH_D,2017_01,CUCEOH,1056.0
EOH_D,2017_02,CUCEOH,238.0
EOH_D,2017_03,CUCEOH,274.0
EOH_D,2017_04,CUCEOH,326.0
EOH_D,2017_05,CUCEOH,121.0
EOH_D,2017_06,CUCEOH,332.0
EOH_D,2017_07,CUCEOH,594.0
EOH_D,2017_08,CUCEOH,592.0
EOH_D,2017_09,CUCEOH,590.0
EOH_D,2017_10,CUCEOH,832.0
EOH_D,2017_11,CUCEOH,978.0
EOH_D,2017_12,CUCEOH,871.0
EOH_D,2018_01,CUCEOH,1037.0
EOH_D,2018_02,CUCEOH,985.0
EOH_D,2018_03,CUCEOH,837.0
EOH_D,2018_04,CUCEOH,883.0
EOH_D,2018_05,CUCEOH,846.0
EOH_D,2018_06,CUCEOH,858.0
EOH_D,2018_07,CUCEOH,823.0
EOH_D,2018_08,CUCEOH,725.0
EOH_D,2018_09,CUCEOH,890.0
EOH_D,2018_10,CUCEOH,989.0
EOH_D,2018_11,CUCEOH,893.0
EOH_D,2018_12,CUCEOH,1008.0
EYP_D,2014_01,CUCEYP,0.0
EYP_D,2014_10,CUCEYP,0.0
EYP_D,2015_01,CUCEYP,0.0
EYP_D,2018_03,CUCEYP,0.0
GYM_D,2014_10,CUCGYM,0.0
GYM_D,2015_05,CUCGYM,0.0
GYM_D,2015_11,CUCGYM,0.0
GYM_D,2018_10,CUCGYM,0.0
GYM_D,2018_11,CUCGYM,0.0
MDE_D,2014_01,CUCMDE,2145.0
MDE_D,2014_02,CUCMDE,1592.0
MDE_D,2014_03,CUCMDE,1470.0
MDE_D,2014_04,CUCMDE,1787.0
MDE_D,2014_05,CUCMDE,1653.0
MDE_D,2014_06,CUCMDE,2063.0
MDE_D,2014_07,CUCMDE,2113.0
MDE_D,2014_08,CUCMDE,1904.0
MDE_D,2014_09,CUCMDE,1906.0
MDE_D,2014_10,CUCMDE,2435.0
MDE_D,2014_11,CUCMDE,2345.0
MDE_D,2014_12,CUCMDE,2616.0
MDE_D,2015_01,CUCMDE,3141.0
MDE_D,2015_02,CUCMDE,2310.0
MDE_D,2015_03,CUCMDE,2495.0
MDE_D,2015_04,CUCMDE,2419.0
MDE_D,2015_05,CUCMDE,2193.0
MDE_D,2015_06,CUCMDE,2987.0
MDE_D,2015_07,CUCMDE,3352.0
MDE_D,2015_08,CUCMDE,2745.0
MDE_D,2015_09,CUCMDE,2140.0
MDE_D,2015_10,CUCMDE,2628.0
MDE_D,2015_11,CUCMDE,2545.0
MDE_D,2015_12,CUCMDE,3092.0
MDE_D,2016_01,CUCMDE,3295.0
MDE_D,2016_02,CUCMDE,2264.0
MDE_D,2016_03,CUCMDE,2670.0
MDE_D,2016_04,CUCMDE,2559.0
MDE_D,2016_05,CUCMDE,2523.0
MDE_D,2016_06,CUCMDE,3003.0
MDE_D,2016_07,CUCMDE,2800.0
MDE_D,2016_08,CUCMDE,2773.0
MDE_D,2016_09,CUCMDE,2448.0
MDE_D,2016_10,CUCMDE,2594.0
MDE_D,2016_11,CUCMDE,2680.0
MDE_D,2016_12,CUCMDE,2914.0
MDE_D,2017_01,CUCMDE,3276.0
MDE_D,2017_02,CUCMDE,2303.0
MDE_D,2017_03,CUCMDE,2383.0
MDE_D,2017_04,CUCMDE,3012.0
MDE_D,2017_05,CUCMDE,2867.0
MDE_D,2017_06,CUCMDE,3313.0
MDE_D,2017_07,CUCMDE,3822.0
MDE_D,2017_08,CUCMDE,3360.0
MDE_D,2017_09,CUCMDE,2983.0
MDE_D,2018_07,CUCMDE,3233.0
MDE_D,2018_08,CUCMDE,3190.0
MDE_D,2018_09,CUCMDE,2844.0
MDE_D,2018_10,CUCMDE,2999.0
MDE_D,2018_11,CUCMDE,3220.0
MDE_D,2018_12,CUCMDE,3784.0
MLR_D,2018_12,CUCMLR,0.0
MTR_D,2015_04,CUCMTR,0.0
OCV_D,2017_10,CUCOCV,0.0
PEI_D,2014_12,CUCPEI,0.0
PPN_D,2014_10,CUCPPN,0.0
RAV_D,2016_05,CUCRAV,0.0
RAV_D,2016_06,CUCRAV,0.0
RDN_D,2016_07,CUCRDN,0.0
TBU_D,2016_06,CUCTBU,109.0
TBU_D,2016_08,CUCTBU,0.0
TBU_D,2017_10,CUCTBU,135.0
TBU_D,2017_11,CUCTBU,119.0
TBU_D,2017_12,CUCTBU,106.0
TBU_D,2018_01,CUCTBU,120.0
TBU_D,2018_03,CUCTBU,127.0
TBU_D,2018_05,CUCTBU,117.0
TBU_D,2018_06,CUCTBU,94.0
TBU_D,2018_07,CUCTBU,150.0
TBU_D,2018_08,CUCTBU,116.0
TBU_D,2018_09,CUCTBU,128.0
TBU_D,2018_10,CUCTBU,151.0
TBU_D,2018_11,CUCTBU,116.0
TBU_D,2018_12,CUCTBU,126.0
TIB_D,2014_10,CUCTIB,0.0
TIB_D,2016_01,CUCTIB,130.0
TIB_D,2016_02,CUCTIB,208.0
TIB_D,2016_03,CUCTIB,139.0
TIB_D,2016_04,CUCTIB,168.0
TIB_D,2016_05,CUCTIB,129.0
TIB_D,2016_07,CUCTIB,126.0
TIB_D,2016_08,CUCTIB,132.0
TIB_D,2016_09,CUCTIB,97.0
TIB_D,2016_10,CUCTIB,43.0
TIB_D,2017_08,CUCTIB,97.0
TIB_D,2017_09,CUCTIB,106.0
TIB_D,2018_02,CUCTIB,118.0
TIB_D,2018_04,CUCTIB,135.0
TME_D,2016_04,CUCTME,0.0
VVC_D,2014_03,CUCVVC,0.0
VVC_D,2014_06,CUCVVC,0.0
VVC_D,2015_02,CUCVVC,0.0
BOG_D,2014_04,CVNBOG,49.0
BOG_D,2014_09,CVNBOG,83.0
BOG_D,2014_11,CVNBOG,92.0
BOG_D,2016_11,CVNBOG,0.0
BOG_D,2016_12,CVNBOG,0.0
CZU_D,2014_12,CVNCZU,0.0
LJB_D,2014_04,CVNLJB,0.0
MMP_D,2016_10,CVNMMP,0.0
