,NombreEstacionPeaje,Recaudo,Tráfico,Cod_fecha
4220,RINCON HONDO,485742200,47236.0,2016Sep
4221,RINCON HONDO,493239100,49677.0,2016Oct
4222,RINCON HONDO,488165600,48150.0,2016Nov
4223,RINCON HONDO,624728000,63978.0,2016Dic
4224,RINCON HONDO,610257100,1953.7096774193549,2017Ene
4225,RINCON HONDO,507092700,1650.142857142857,2017Feb
4226,RINCON HONDO,571007100,1676.2903225806451,2017Mar
4227,RINCON HONDO,624573800,1960.6666666666667,2017Abr
4228,RINCON HONDO,529768000,1610.1290322580646,2017May
4229,RINCON HONDO,533843800,1669.3333333333333,2017Jun
4230,RINCON HONDO,552759500,1680.9354838709678,2017Jul
4231,RINCON HONDO,512157300,1582.516129032258,2017Ago
4232,RINCON HONDO,486472900,1554.7,2017Sep
4233,RINCON HONDO,515762900,1581.8387096774193,2017Oct
4234,RINCON HONDO,506661100,1589.5666666666666,2017Nov
4235,RINCON HONDO,627885300,1984.6774193548388,2017Dic
4236,RINCON HONDO,641586800,61769.0,2018Ene
4237,RINCON HONDO,272719500,24706.0,2018Feb
4238,RINCON HONDO,0,0.0,2018Mar
4239,RINCON HONDO,0,0.0,2018Abr
4240,RINCON HONDO,0,0.0,2018May
4241,RINCON HONDO,0,0.0,2018Jun
4242,RINCON HONDO,0,0.0,2018Jul
4243,RINCON HONDO,0,0.0,2018Ago
4244,RINCON HONDO,0,0.0,2018Sept
4245,RINCON HONDO,0,0.0,2018Oct
4246,RINCON HONDO,0,0.0,2018Nov
4247,RINCON HONDO,0,0.0,2018Dic
4248,RIO SECO,0,0.0,2016Ene
4249,RIO SECO,0,0.0,2016Feb
4250,RIO SECO,0,0.0,2016Mar
4251,RIO SECO,0,0.0,2016Abr
4252,RIO SECO,0,0.0,2016May
4253,RIO SECO,0,0.0,2016Jun
4254,RIO SECO,0,0.0,2016Jul
4255,RIO SECO,0,0.0,2016Ago
4256,RIO SECO,164874100,19886.0,2016Sep
4257,RIO SECO,537141750,65878.0,2016Oct
4258,RIO SECO,522735800,63965.0,2016Nov
4259,RIO SECO,660958000,80973.0,2016Dic
4260,RIO SECO,621021700,2382.7096774193546,2017Ene
4261,RIO SECO,263175150,1909.9375,2017Feb
4262,RIO SECO,0,0.0,2017Mar
4263,RIO SECO,0,0.0,2017Abr
4264,RIO SECO,0,0.0,2017May
4265,RIO SECO,0,0.0,2017Jun
4266,RIO SECO,0,0.0,2017Jul
4267,RIO SECO,0,0.0,2017Ago
4268,RIO SECO,0,0.0,2017Sep
4269,RIO SECO,0,0.0,2017Oct
4270,RIO SECO,0,0.0,2017Nov
4271,RIO SECO,0,0.0,2017Dic
4272,RIO SECO,0,0.0,2018Ene
4273,RIO SECO,0,0.0,2018Feb
4274,RIO SECO,0,0.0,2018Mar
4275,RIO SECO,0,0.0,2018Abr
4276,RIO SECO,0,0.0,2018May
4277,RIO SECO,0,0.0,2018Jun
4278,RIO SECO,0,0.0,2018Jul
4279,RIO SECO,0,0.0,2018Ago
4280,RIO SECO,0,0.0,2018Sept
4281,RIO SECO,0,0.0,2018Oct
4282,RIO SECO,0,0.0,2018Nov
4283,RIO SECO,0,0.0,2018Dic
4284,SAN DIEGO,0,0.0,2016Ene
4285,SAN DIEGO,0,0.0,2016Feb
4286,SAN DIEGO,0,0.0,2016Mar
4287,SAN DIEGO,0,0.0,2016Abr
4288,SAN DIEGO,152967800,31802.0,2016May
4289,SAN DIEGO,571917750,117870.0,2016Jun
4290,SAN DIEGO,563505400,121786.0,2016Jul
4291,SAN DIEGO,568048650,122692.0,2016Ago
4292,SAN DIEGO,534229300,115241.0,2016Sep
4293,SAN DIEGO,527331750,118965.0,2016Oct
4294,SAN DIEGO,522577200,115915.0,2016Nov
4295,SAN DIEGO,627138150,142983.0,2016Dic
4296,SAN DIEGO,588604200,4123.612903225807,2017Ene
4297,SAN DIEGO,527284950,3878.5714285714284,2017Feb
4298,SAN DIEGO,588298650,3863.1612903225805,2017Mar
4299,SAN DIEGO,558969150,3909.233333333333,2017Abr
4300,SAN DIEGO,559804300,3820.6129032258063,2017May
4301,SAN DIEGO,581472550,3993.0,2017Jun
4302,SAN DIEGO,608230300,4039.935483870968,2017Jul
4303,SAN DIEGO,596988650,4031.483870967742,2017Ago
4304,SAN DIEGO,562001000,3933.4666666666667,2017Sep
4305,SAN DIEGO,590875450,3973.0,2017Oct
4306,SAN DIEGO,582182150,4043.6666666666665,2017Nov
4307,SAN DIEGO,687253900,4697.1612903225805,2017Dic
4308,SAN DIEGO,659413800,133587.0,2018Ene
4309,SAN DIEGO,369167400,66367.0,2018Feb
4310,SAN DIEGO,0,0.0,2018Mar
4311,SAN DIEGO,0,0.0,2018Abr
4312,SAN DIEGO,0,0.0,2018May
4313,SAN DIEGO,0,0.0,2018Jun
4314,SAN DIEGO,0,0.0,2018Jul
4315,SAN DIEGO,0,0.0,2018Ago
4316,SAN DIEGO,0,0.0,2018Sept
4317,SAN DIEGO,0,0.0,2018Oct
4318,SAN DIEGO,0,0.0,2018Nov
4319,SAN DIEGO,0,0.0,2018Dic
4320,SAN JUAN,871764500,147102.0,2016Ene
4321,SAN JUAN,766846600,126869.0,2016Feb
4322,SAN JUAN,865550400,142780.0,2016Mar
4323,SAN JUAN,820317300,135545.0,2016Abr
4324,SAN JUAN,835288800,137221.0,2016May
4325,SAN JUAN,964126800,132636.0,2016Jun
4326,SAN JUAN,1015191700,142226.0,2016Jul
4327,SAN JUAN,1012952100,137910.0,2016Ago
4328,SAN JUAN,961454800,133742.0,2016Sep
4329,SAN JUAN,980405400,140636.0,2016Oct
4330,SAN JUAN,971887450,139151.0,2016Nov
4331,SAN JUAN,1117228300,157732.0,2016Dic
4332,SAN JUAN,1097172250,4822.967741935484,2017Ene
4333,SAN JUAN,963106400,4627.571428571428,2017Feb
4334,SAN JUAN,1106010500,4785.225806451613,2017Mar
4335,SAN JUAN,1095005250,4880.366666666667,2017Abr
4336,SAN JUAN,1113768700,4865.903225806452,2017May
4337,SAN JUAN,1150816050,5090.666666666667,2017Jun
4338,SAN JUAN,1222118700,5242.193548387097,2017Jul
4339,SAN JUAN,1199368800,5175.451612903225,2017Ago
4340,SAN JUAN,1188429200,5295.566666666667,2017Sep
4341,SAN JUAN,1246199700,5347.774193548387,2017Oct
4342,SAN JUAN,1215070400,5412.2,2017Nov
4343,SAN JUAN,1431599100,5985.645161290323,2017Dic
4344,SAN JUAN,1378342800,175205.0,2018Ene
4345,SAN JUAN,761020500,93411.0,2018Feb
4346,SAN JUAN,0,0.0,2018Mar
4347,SAN JUAN,0,0.0,2018Abr
4348,SAN JUAN,0,0.0,2018May
4349,SAN JUAN,0,0.0,2018Jun
4350,SAN JUAN,0,0.0,2018Jul
4351,SAN JUAN,0,0.0,2018Ago
4352,SAN JUAN,0,0.0,2018Sept
4353,SAN JUAN,0,0.0,2018Oct
4354,SAN JUAN,0,0.0,2018Nov
4355,SAN JUAN,0,0.0,2018Dic
4356,CASETABLA,0,0.0,2016Ene
4357,CASETABLA,0,0.0,2016Feb
4358,CASETABLA,0,0.0,2016Mar
4359,CASETABLA,202605300,21976.0,2016Abr
4360,CASETABLA,404731400,49665.0,2016May
4361,CASETABLA,433853400,49647.0,2016Jun
4362,CASETABLA,336896800,46622.0,2016Jul
4363,CASETABLA,940296200,50142.0,2016Ago
4364,CASETABLA,1167672500,48386.0,2016Sep
4365,CASETABLA,1170002500,49909.0,2016Oct
4366,CASETABLA,1045870050,45965.0,2016Nov
4367,CASETABLA,1117899700,48549.0,2016Dic
4368,CASETABLA,1185780800,1636.483870967742,2017Ene
4369,CASETABLA,784274200,1424.0714285714287,2017Feb
4370,CASETABLA,441250400,1535.3225806451612,2017Mar
4371,CASETABLA,393963800,1476.3333333333333,2017Abr
4372,CASETABLA,402779400,1464.5806451612902,2017May
4373,CASETABLA,368435600,1439.4,2017Jun
4374,CASETABLA,398682200,1474.967741935484,2017Jul
4375,CASETABLA,419903600,1507.3548387096773,2017Ago
4376,CASETABLA,391961400,1454.6,2017Sep
4377,CASETABLA,405177700,1464.1935483870968,2017Oct
4378,CASETABLA,430610600,1551.1,2017Nov
4379,CASETABLA,446543800,1610.2903225806451,2017Dic
4380,CASETABLA,420455150,50357.0,2018Ene
4381,CASETABLA,371000200,39248.0,2018Feb
4382,CASETABLA,431182700,45629.0,2018Mar
4383,CASETABLA,444081550,44563.0,2018Abr
4384,CASETABLA,447099000,47445.0,2018May
4385,CASETABLA,413407900,44219.0,2018Jun
4386,CASETABLA,430169400,45197.0,2018Jul
4387,CASETABLA,453684400,45865.0,2018Ago
4388,CASETABLA,405825100,44774.0,2018Sept
4389,CASETABLA,495764950,50777.0,2018Oct
4390,CASETABLA,494329000,50660.0,2018Nov
4391,CASETABLA,484773400,54076.0,2018Dic
4392,IRACA,1342646550,133083.0,2016Ene
4393,IRACA,1042264450,95187.0,2016Feb
4394,IRACA,1115257250,107072.0,2016Mar
4395,IRACA,1002763350,94471.0,2016Abr
4396,IRACA,1043285900,99765.0,2016May
4397,IRACA,1057758950,101346.0,2016Jun
4398,IRACA,1056668200,102774.0,2016Jul
4399,IRACA,1162074000,107695.0,2016Ago
4400,IRACA,1089657050,100733.0,2016Sep
4401,IRACA,1104296150,106630.0,2016Oct
4402,IRACA,1097987650,105113.0,2016Nov
4403,IRACA,1244453450,120307.0,2016Dic
4404,IRACA,1368357950,4208.451612903225,2017Ene
4405,IRACA,1106591000,3420.0,2017Feb
4406,IRACA,1168054300,3356.8709677419356,2017Mar
4407,IRACA,1144189450,3499.7,2017Abr
4408,IRACA,1103495950,3229.6129032258063,2017May
4409,IRACA,1074335350,3273.4666666666667,2017Jun
4410,IRACA,1189345400,3384.2258064516127,2017Jul
4411,IRACA,1251547550,3585.032258064516,2017Ago
4412,IRACA,1123515500,3297.633333333333,2017Sep
4413,IRACA,1169567100,3447.3548387096776,2017Oct
4414,IRACA,1165313050,3535.6666666666665,2017Nov
4415,IRACA,1316415250,3942.9032258064517,2017Dic
4416,IRACA,1402580750,128739.0,2018Ene
4417,IRACA,1043677350,89700.0,2018Feb
4418,IRACA,1193923050,106323.0,2018Mar
4419,IRACA,1109479700,97267.0,2018Abr
4420,IRACA,1090089250,95708.0,2018May
4421,IRACA,1082694800,95827.0,2018Jun
4422,IRACA,1187380700,102794.0,2018Jul
4423,IRACA,1164322650,99967.0,2018Ago
4424,IRACA,1115173750,95431.0,2018Sept
4425,IRACA,1168892600,102903.0,2018Oct
4426,IRACA,1144437600,100835.0,2018Nov
4427,IRACA,1324435850,119374.0,2018Dic
4428,LA LIBERTAD,2243866100,122073.0,2016Ene
4429,LA LIBERTAD,2020627500,96967.0,2016Feb
4430,LA LIBERTAD,1959572900,101485.0,2016Mar
4431,LA LIBERTAD,1789947650,91502.0,2016Abr
4432,LA LIBERTAD,1647434150,92884.0,2016May
4433,LA LIBERTAD,1667727100,91569.0,2016Jun
4434,LA LIBERTAD,1569477750,94790.0,2016Jul
4435,LA LIBERTAD,1712022350,95629.0,2016Ago
4436,LA LIBERTAD,1631480500,91219.0,2016Sep
4437,LA LIBERTAD,1685787300,96307.0,2016Oct
4438,LA LIBERTAD,1597675350,91693.0,2016Nov
4439,LA LIBERTAD,1770268750,104334.0,2016Dic
4440,LA LIBERTAD,1927238400,3563.0,2017Ene
4441,LA LIBERTAD,1612812050,2948.6785714285716,2017Feb
4442,LA LIBERTAD,1785426600,2996.1290322580644,2017Mar
4443,LA LIBERTAD,1677351300,3076.133333333333,2017Abr
4444,LA LIBERTAD,1661235700,2894.3225806451615,2017May
4445,LA LIBERTAD,1625383500,3016.6,2017Jun
4446,LA LIBERTAD,1680625650,2962.3548387096776,2017Jul
4447,LA LIBERTAD,1833599200,3140.2903225806454,2017Ago
4448,LA LIBERTAD,1640587400,2883.766666666667,2017Sep
4449,LA LIBERTAD,1707903250,3006.9032258064517,2017Oct
4450,LA LIBERTAD,1797580300,3166.5333333333333,2017Nov
4451,LA LIBERTAD,2010341700,3525.3548387096776,2017Dic
4452,LA LIBERTAD,1976745050,110693.0,2018Ene
4453,LA LIBERTAD,1715986300,87220.0,2018Feb
4454,LA LIBERTAD,1926110900,101601.0,2018Mar
4455,LA LIBERTAD,1847076600,94072.0,2018Abr
4456,LA LIBERTAD,1870113700,97645.0,2018May
4457,LA LIBERTAD,1768127100,95810.0,2018Jun
4458,LA LIBERTAD,1828051450,97044.0,2018Jul
4459,LA LIBERTAD,1876851850,97142.0,2018Ago
4460,LA LIBERTAD,1717876000,91356.0,2018Sept
4461,LA LIBERTAD,1846053600,99182.0,2018Oct
4462,LA LIBERTAD,1869528500,99204.0,2018Nov
4463,LA LIBERTAD,1969428900,110471.0,2018Dic
4464,OCOA,3347278900,343303.0,2016Ene
4465,OCOA,2683015050,260550.0,2016Feb
4466,OCOA,2881383900,287434.0,2016Mar
4467,OCOA,2591092800,256722.0,2016Abr
4468,OCOA,2696249450,273333.0,2016May
4469,OCOA,2671632250,267507.0,2016Jun
4470,OCOA,2606323000,272888.0,2016Jul
4471,OCOA,2727102100,276056.0,2016Ago
4472,OCOA,2557918550,259747.0,2016Sep
4473,OCOA,2802626650,289876.0,2016Oct
4474,OCOA,2786812750,280205.0,2016Nov
4475,OCOA,3112532400,316550.0,2016Dic
4476,OCOA,3332072650,10384.09677419355,2017Ene
4477,OCOA,2720063500,8840.642857142857,2017Feb
4478,OCOA,2994432300,8882.935483870968,2017Mar
4479,OCOA,2916701350,9194.4,2017Abr
4480,OCOA,2826455650,8550.90322580645,2017May
4481,OCOA,2616521400,8315.633333333333,2017Jun
4482,OCOA,2832452400,8672.032258064517,2017Jul
4483,OCOA,2976982100,9067.193548387097,2017Ago
4484,OCOA,2759051750,8420.933333333332,2017Sep
4485,OCOA,2934272150,9196.741935483871,2017Oct
4486,OCOA,2913321250,9135.4,2017Nov
4487,OCOA,3257351000,10138.806451612903,2017Dic
4488,OCOA,3319209450,312655.0,2018Ene
4489,OCOA,2419350100,226355.0,2018Feb
4490,OCOA,2937588800,279828.0,2018Mar
4491,OCOA,2762345050,257296.0,2018Abr
4492,OCOA,2823569500,262948.0,2018May
4493,OCOA,2829360200,267758.0,2018Jun
4494,OCOA,3033999550,279347.0,2018Jul
4495,OCOA,2870923850,269267.0,2018Ago
4496,OCOA,2977876700,266521.0,2018Sept
4497,OCOA,3221020600,297714.0,2018Oct
4498,OCOA,3190446000,287157.0,2018Nov
4499,OCOA,3570245400,330469.0,2018Dic
4500,YUCAO,0,0.0,2016Ene
4501,YUCAO,0,0.0,2016Feb
4502,YUCAO,0,0.0,2016Mar
4503,YUCAO,147369000,13858.0,2016Abr
4504,YUCAO,290676200,31195.0,2016May
4505,YUCAO,302123700,29592.0,2016Jun
4506,YUCAO,228404300,26848.0,2016Jul
4507,YUCAO,633266700,29389.0,2016Ago
4508,YUCAO,793522600,28730.0,2016Sep
4509,YUCAO,801393200,30060.0,2016Oct
4510,YUCAO,763213500,29259.0,2016Nov
4511,YUCAO,879791500,33194.0,2016Dic
4512,YUCAO,1003944500,1220.8064516129032,2017Ene
4513,YUCAO,645057200,1019.1785714285714,2017Feb
4514,YUCAO,347297300,1062.8709677419354,2017Mar
4515,YUCAO,317516900,1026.3333333333333,2017Abr
4516,YUCAO,313943200,1025.7096774193549,2017May
4517,YUCAO,286797600,990.8666666666667,2017Jun
4518,YUCAO,311765500,1005.5483870967741,2017Jul
4519,YUCAO,337439500,1044.6129032258063,2017Ago
4520,YUCAO,339372800,1048.4666666666667,2017Sep
4521,YUCAO,324274800,1024.3548387096773,2017Oct
4522,YUCAO,365213300,1118.8666666666666,2017Nov
4523,YUCAO,381827850,1161.0645161290322,2017Dic
4524,YUCAO,378326150,38143.0,2018Ene
4525,YUCAO,310477300,28846.0,2018Feb
4526,YUCAO,356673500,33241.0,2018Mar
4527,YUCAO,361154650,32290.0,2018Abr
4528,YUCAO,378701700,35395.0,2018May
4529,YUCAO,350739300,32374.0,2018Jun
4530,YUCAO,363626700,33799.0,2018Jul
4531,YUCAO,402182550,34938.0,2018Ago
4532,YUCAO,349110750,33305.0,2018Sept
4533,YUCAO,385154750,35828.0,2018Oct
4534,YUCAO,435070300,37878.0,2018Nov
4535,YUCAO,427265300,40667.0,2018Dic
4536,EL PATA,0,0.0,2016Ene
4537,EL PATA,0,0.0,2016Feb
4538,EL PATA,0,0.0,2016Mar
4539,EL PATA,0,0.0,2016Abr
4540,EL PATA,0,0.0,2016May
4541,EL PATA,530533200,41298.0,2016Jun
4542,EL PATA,1500580100,122051.0,2016Jul
4543,EL PATA,1544422750,110620.0,2016Ago
4544,EL PATA,1371321200,97886.0,2016Sep
4545,EL PATA,1515203600,115023.0,2016Oct
4546,EL PATA,1479848700,109246.0,2016Nov
4547,EL PATA,1776403350,139593.0,2016Dic
4548,EL PATA,1796282750,4447.064516129032,2017Ene
4549,EL PATA,1365968400,3162.6428571428573,2017Feb
4550,EL PATA,1543461400,3234.483870967742,2017Mar
4551,EL PATA,1675435350,3959.766666666667,2017Abr
4552,EL PATA,1493232950,3230.483870967742,2017May
4553,EL PATA,1719273050,4005.0,2017Jun
4554,EL PATA,1802871300,4083.935483870968,2017Jul
4555,EL PATA,1632366000,3545.7096774193546,2017Ago
4556,EL PATA,1506771400,3269.4666666666667,2017Sep
4557,EL PATA,1701693550,3702.1935483870966,2017Oct
4558,EL PATA,1653301050,3652.6,2017Nov
4559,EL PATA,2046333200,4714.322580645161,2017Dic
4560,EL PATA,2037028200,143371.0,2018Ene
4561,EL PATA,1500550400,89177.0,2018Feb
4562,EL PATA,1862167170,119658.0,2018Mar
4563,EL PATA,1660511900,102212.0,2018Abr
4564,EL PATA,1658556700,101423.0,2018May
4565,EL PATA,1874052800,122572.0,2018Jun
4566,EL PATA,1919087550,126207.0,2018Jul
4567,EL PATA,1797044050,110736.0,2018Ago
4568,EL PATA,1646320050,99276.0,2018Sept
4569,EL PATA,1905969200,117698.0,2018Oct
4570,EL PATA,1865765550,112811.0,2018Nov
4571,EL PATA,2224884950,145866.0,2018Dic
4572,FLANDES,0,0.0,2016Ene
4573,FLANDES,0,0.0,2016Feb
4574,FLANDES,0,0.0,2016Mar
4575,FLANDES,0,0.0,2016Abr
4576,FLANDES,0,0.0,2016May
4577,FLANDES,770073000,64054.0,2016Jun
4578,FLANDES,2409992300,208313.0,2016Jul
4579,FLANDES,2204147100,175043.0,2016Ago
4580,FLANDES,1990727200,156165.0,2016Sep
4581,FLANDES,2159697000,183619.0,2016Oct
4582,FLANDES,2001630150,171610.0,2016Nov
4583,FLANDES,2478923850,218517.0,2016Dic
4584,FLANDES,2662091100,7307.322580645161,2017Ene
4585,FLANDES,1982193450,5097.428571428572,2017Feb
4586,FLANDES,2224760800,5281.096774193548,2017Mar
4587,FLANDES,2434459950,6306.033333333334,2017Abr
4588,FLANDES,2245076200,5346.322580645161,2017May
4589,FLANDES,2621905650,6624.866666666667,2017Jun
4590,FLANDES,2766246000,6816.870967741936,2017Jul
4591,FLANDES,2469741150,5855.935483870968,2017Ago
4592,FLANDES,2229927400,5269.333333333333,2017Sep
4593,FLANDES,2405512700,5849.290322580645,2017Oct
4594,FLANDES,2293059600,5740.466666666666,2017Nov
4595,FLANDES,2875876150,7394.580645161291,2017Dic
4596,FLANDES,2925890400,225875.0,2018Ene
4597,FLANDES,2149918700,141382.0,2018Feb
4598,FLANDES,2677366700,188927.0,2018Mar
4599,FLANDES,2360112900,158724.0,2018Abr
4600,FLANDES,2340389200,159660.0,2018May
4601,FLANDES,2729106700,195445.0,2018Jun
4602,FLANDES,2987495450,207789.0,2018Jul
4603,FLANDES,2819450700,182641.0,2018Ago
4604,FLANDES,2525268900,159812.0,2018Sept
4605,FLANDES,2869363250,188083.0,2018Oct
4606,FLANDES,2678471200,177255.0,2018Nov
4607,FLANDES,3237072750,231138.0,2018Dic
4608,NEIVA,0,0.0,2016Ene
4609,NEIVA,0,0.0,2016Feb
4610,NEIVA,0,0.0,2016Mar
4611,NEIVA,0,0.0,2016Abr
4612,NEIVA,0,0.0,2016May
4613,NEIVA,657509100,55020.0,2016Jun
4614,NEIVA,1840742500,159841.0,2016Jul
4615,NEIVA,1895569350,150264.0,2016Ago
4616,NEIVA,1777273900,138367.0,2016Sep
4617,NEIVA,1944191550,158030.0,2016Oct
4618,NEIVA,1895418400,152202.0,2016Nov
4619,NEIVA,2179109650,182920.0,2016Dic
4620,NEIVA,2167210500,5678.677419354839,2017Ene
4621,NEIVA,1723983200,4408.035714285715,2017Feb
4622,NEIVA,1896397500,4475.645161290323,2017Mar
4623,NEIVA,1978841000,5103.166666666667,2017Abr
4624,NEIVA,1843133900,4464.774193548387,2017May
4625,NEIVA,2104763800,5307.666666666667,2017Jun
4626,NEIVA,2172916650,5369.612903225807,2017Jul
4627,NEIVA,2029676150,4848.419354838709,2017Ago
4628,NEIVA,1872003150,4560.933333333333,2017Sep
4629,NEIVA,2105333350,5076.5161290322585,2017Oct
4630,NEIVA,2019520300,5037.6,2017Nov
4631,NEIVA,2416130550,6136.096774193548,2017Dic
4632,NEIVA,2430152050,184141.0,2018Ene
4633,NEIVA,1914913100,129199.0,2018Feb
4634,NEIVA,2337416650,164717.0,2018Mar
4635,NEIVA,2114081600,145993.0,2018Abr
4636,NEIVA,2133371950,147565.0,2018May
4637,NEIVA,2306387950,166065.0,2018Jun
4638,NEIVA,2374300200,171047.0,2018Jul
4639,NEIVA,2250838700,155241.0,2018Ago
4640,NEIVA,2102632000,144039.0,2018Sept
4641,NEIVA,2381275250,163510.0,2018Oct
4642,NEIVA,2330950600,157733.0,2018Nov
4643,NEIVA,2720462000,194599.0,2018Dic
4644,CHINAUTA,0,0.0,2016Ene
4645,CHINAUTA,0,0.0,2016Feb
4646,CHINAUTA,0,0.0,2016Mar
4647,CHINAUTA,0,0.0,2016Abr
4648,CHINAUTA,0,0.0,2016May
4649,CHINAUTA,0,0.0,2016Jun
4650,CHINAUTA,0,0.0,2016Jul
4651,CHINAUTA,0,0.0,2016Ago
4652,CHINAUTA,0,0.0,2016Sep
4653,CHINAUTA,0,0.0,2016Oct
4654,CHINAUTA,0,0.0,2016Nov
4655,CHINAUTA,8885505850,733765.0,2016Dic
4656,CHINAUTA,9393478000,25302.354838709678,2017Ene
4657,CHINAUTA,6669798700,16892.75,2017Feb
4658,CHINAUTA,7590272300,17887.25806451613,2017Mar
4659,CHINAUTA,8293113950,21530.933333333334,2017Abr
4660,CHINAUTA,7229644250,17471.870967741936,2017May
4661,CHINAUTA,8687801950,22030.233333333334,2017Jun
4662,CHINAUTA,9266115500,22877.1935483871,2017Jul
4663,CHINAUTA,8364485000,20155.354838709678,2017Ago
4664,CHINAUTA,7527521250,17841.266666666666,2017Sep
4665,CHINAUTA,8627106300,21095.290322580644,2017Oct
4666,CHINAUTA,7919369700,19778.6,2017Nov
4667,CHINAUTA,9675025800,25437.354838709678,2017Dic
4668,CHINAUTA,9929343950,797079.0,2018Ene
4669,CHINAUTA,6965076400,476611.0,2018Feb
4670,CHINAUTA,8797031800,664646.0,2018Mar
4671,CHINAUTA,7546380600,529305.0,2018Abr
4672,CHINAUTA,7689699200,536160.0,2018May
4673,CHINAUTA,9176539050,690043.0,2018Jun
4674,CHINAUTA,9596295000,721114.0,2018Jul
4675,CHINAUTA,8869913600,633166.0,2018Ago
4676,CHINAUTA,7988204600,554767.0,2018Sept
4677,CHINAUTA,9215153850,668129.0,2018Oct
4678,CHINAUTA,8711789300,625005.0,2018Nov
4679,CHINAUTA,9968900050,775166.0,2018Dic
4680,CHUSACA,0,0.0,2016Ene
4681,CHUSACA,0,0.0,2016Feb
4682,CHUSACA,0,0.0,2016Mar
4683,CHUSACA,0,0.0,2016Abr
4684,CHUSACA,0,0.0,2016May
4685,CHUSACA,0,0.0,2016Jun
4686,CHUSACA,0,0.0,2016Jul
4687,CHUSACA,0,0.0,2016Ago
4688,CHUSACA,0,0.0,2016Sep
4689,CHUSACA,0,0.0,2016Oct
4690,CHUSACA,0,0.0,2016Nov
4691,CHUSACA,10712227100,927587.0,2016Dic
4692,CHUSACA,10900716700,30333.83870967742,2017Ene
4693,CHUSACA,7991321800,21716.071428571428,2017Feb
4694,CHUSACA,9035120400,22654.83870967742,2017Mar
4695,CHUSACA,9784502550,26617.4,2017Abr
4696,CHUSACA,8738282400,22432.967741935485,2017May
4697,CHUSACA,10207107850,27203.166666666668,2017Jun
4698,CHUSACA,10809674100,27963.90322580645,2017Jul
4699,CHUSACA,9887201300,25190.709677419356,2017Ago
4700,CHUSACA,8943356950,22612.9,2017Sep
4701,CHUSACA,10187311000,26171.516129032258,2017Oct
4702,CHUSACA,9504201700,25128.333333333332,2017Nov
4703,CHUSACA,11582901000,31680.451612903227,2017Dic
4704,CHUSACA,11473555150,950891.0,2018Ene
4705,CHUSACA,8334228250,611014.0,2018Feb
4706,CHUSACA,10483539350,830465.0,2018Mar
4707,CHUSACA,9025058400,674230.0,2018Abr
4708,CHUSACA,9176275100,682220.0,2018May
4709,CHUSACA,10749071700,845407.0,2018Jun
4710,CHUSACA,11104599950,870132.0,2018Jul
4711,CHUSACA,10383853800,783549.0,2018Ago
4712,CHUSACA,9485357000,702719.0,2018Sept
4713,CHUSACA,10963737750,839977.0,2018Oct
4714,CHUSACA,10395196700,791663.0,2018Nov
4715,CHUSACA,12012935850,975938.0,2018Dic
4716,LOBOGUERRERO,0,0.0,2016Ene
4717,LOBOGUERRERO,0,0.0,2016Feb
4718,LOBOGUERRERO,0,0.0,2016Mar
4719,LOBOGUERRERO,0,0.0,2016Abr
4720,LOBOGUERRERO,0,0.0,2016May
4721,LOBOGUERRERO,0,0.0,2016Jun
4722,LOBOGUERRERO,0,0.0,2016Jul
4723,LOBOGUERRERO,0,0.0,2016Ago
4724,LOBOGUERRERO,0,0.0,2016Sep
4725,LOBOGUERRERO,1950708700,114614.0,2016Oct
4726,LOBOGUERRERO,2735222250,159694.0,2016Nov
4727,LOBOGUERRERO,2736024950,162914.0,2016Dic
4728,LOBOGUERRERO,1974372350,4500.774193548387,2017Ene
4729,LOBOGUERRERO,2685649750,5269.321428571428,2017Feb
4730,LOBOGUERRERO,2491606350,4562.677419354839,2017Mar
4731,LOBOGUERRERO,2924137000,5281.766666666666,2017Abr
4732,LOBOGUERRERO,1584107150,2966.483870967742,2017May
4733,LOBOGUERRERO,3186561700,5729.666666666667,2017Jun
4734,LOBOGUERRERO,3075210300,5565.129032258064,2017Jul
4735,LOBOGUERRERO,2844645600,5354.451612903225,2017Ago
4736,LOBOGUERRERO,2807570100,5293.233333333334,2017Sep
4737,LOBOGUERRERO,2673429700,5157.032258064516,2017Oct
4738,LOBOGUERRERO,2713771050,5113.6,2017Nov
4739,LOBOGUERRERO,2611808100,5187.677419354839,2017Dic
4740,LOBOGUERRERO,2841244000,168777.0,2018Ene
4741,LOBOGUERRERO,2592955100,141513.0,2018Feb
4742,LOBOGUERRERO,2740314600,160978.0,2018Mar
4743,LOBOGUERRERO,2801430950,152073.0,2018Abr
4744,LOBOGUERRERO,3039575250,160946.0,2018May
4745,LOBOGUERRERO,2928940900,165199.0,2018Jun
4746,LOBOGUERRERO,3077413200,176492.0,2018Jul
4747,LOBOGUERRERO,3375821300,190031.0,2018Ago
4748,LOBOGUERRERO,3020136500,173616.0,2018Sept
4749,LOBOGUERRERO,3096700300,178367.0,2018Oct
4750,LOBOGUERRERO,3038272200,166294.0,2018Nov
4751,LOBOGUERRERO,2907643500,176831.0,2018Dic
4752,CISNEROS,0,0.0,2016Ene
4753,CISNEROS,0,0.0,2016Feb
4754,CISNEROS,0,0.0,2016Mar
4755,CISNEROS,172899900,19594.0,2016Abr
4756,CISNEROS,413543200,47667.0,2016May
4757,CISNEROS,437250400,50202.0,2016Jun
