Centro Poblado,Aeropuerto,Distancia(Km),Cobertura,Aerodromo,D_Aerodromo,Regional,D_Regional,Nacional,D_Nacional,Internacional,D_Internacional,Tipo_Cobertura
NILO,GENERAL ADELMO RUIZ M.,15.3480193756018,True,GENERAL ADELMO RUIZ M.,15.3480193756018,SANTIAGO VILA,19.8226360550654,PERALES,58.3879292547674,EL DORADO,68.4681060255036,Regional
EL REDIL,CUATRO VIENTOS - CA,7.97401791077688,True,CUATRO VIENTOS - CA,7.97401791077688,SANTIAGO VILA,12.9263496324805,PERALES,53.0211653943875,EL DORADO,75.9592984935011,Regional
NIMAIMA,GANADERIA EL TRIUNFO,42.2702769675998,False,GANADERIA EL TRIUNFO,42.2702769675998,JOSE CELESTINO,55.9501800974806,PERALES,114.000129483351,EL DORADO,54.1103976874936,Sin cobertura
TOBIA,GANADERIA EL TRIUNFO,35.3817815542322,True,GANADERIA EL TRIUNFO,35.3817815542322,JOSE CELESTINO,49.1396720397512,PERALES,108.868456932821,EL DORADO,57.6591412478636,Aeródromo
NOCAIMA,GANADERIA EL TRIUNFO,44.3433390879679,False,GANADERIA EL TRIUNFO,44.3433390879679,JOSE CELESTINO,58.2678763254979,PERALES,110.432674806479,EL DORADO,48.1815492396228,Sin cobertura
TOBIA CHICA,GANADERIA EL TRIUNFO,42.3884761647011,False,GANADERIA EL TRIUNFO,42.3884761647011,JOSE CELESTINO,56.3531212261811,PERALES,107.398602637896,EL DORADO,48.171713143052,Sin cobertura
APOSENTOS,FURATENA,12.6710299355818,True,FURATENA,12.6710299355818,JOSE CELESTINO,73.1567637358277,LA NUBIA,140.226942025672,EL DORADO,92.9645169402675,Aeródromo
PACHO,LAS ACACIAS,28.1581374068067,True,LAS ACACIAS,28.1581374068067,JOSE CELESTINO,81.0118235096591,VANGUARDIA,123.28455550602,EL DORADO,48.407505180356,Aeródromo
PASUNCHA,FURATENA,30.5613499474631,True,FURATENA,30.5613499474631,JOSE CELESTINO,73.5896444437614,PERALES,137.168957132182,EL DORADO,62.0278615286234,Aeródromo
PAIME,FURATENA,17.8762226789741,True,FURATENA,17.8762226789741,JOSE CELESTINO,82.8719705186875,VANGUARDIA,146.335484142136,EL DORADO,74.3680953843533,Aeródromo
CUATRO CAMINOS,FURATENA,21.305216899095,True,FURATENA,21.305216899095,JOSE CELESTINO,78.3277739020673,VANGUARDIA,144.491565247471,EL DORADO,70.6607744777356,Aeródromo
TUDELA,FURATENA,16.368756850421,True,FURATENA,16.368756850421,JOSE CELESTINO,78.270665122523,LA NUBIA,145.890557336819,EL DORADO,75.7013573689269,Aeródromo
PANDI,VILLA GEORGINA,26.4946974211243,True,VILLA GEORGINA,26.4946974211243,SANTIAGO VILA,35.5914510763268,PERALES,76.2069436801612,EL DORADO,68.198399250151,Regional
PARATEBUENO,PRIMERO DE MAYO,8.84975541506476,True,PRIMERO DE MAYO,8.84975541506476,SAN MARTIN,91.4953523601284,VANGUARDIA,50.1265965468502,EL DORADO,109.732499743609,Aeródromo
MAYA,LA LUCHA,8.57197798561466,True,LA LUCHA,8.57197798561466,LAS BRUJAS,209.937510962696,ALFONSO LOPEZ PUMAREJO,120.208063609518,SIMON BOLIVAR,23.0158638350108,Internacional
EL ENGAÑO,MEDINA,21.2476315983632,True,MEDINA,21.2476315983632,SAN MARTIN,115.432161905607,VANGUARDIA,67.3618280856035,EL DORADO,102.860900993966,Aeródromo
EL JAPÓN,LA AURORA,6.28648802562958,True,LA AURORA,6.28648802562958,SAN MARTIN,86.3350176082848,VANGUARDIA,41.9256735422706,EL DORADO,100.923894199337,Aeródromo
CABULLARITO,LA ARABIA,17.0453050987321,True,LA ARABIA,17.0453050987321,SAN MARTIN,108.25441936757,VANGUARDIA,66.1795876530945,EL DORADO,117.299305576267,Aeródromo
PASCA,VILLA GEORGINA,6.11490336196297,True,VILLA GEORGINA,6.11490336196297,SANTIAGO VILA,54.5391567312146,VANGUARDIA,78.1970908230063,EL DORADO,46.9828441814409,Aeródromo
GUCHIPAS,VILLA GEORGINA,4.2065503972006,True,VILLA GEORGINA,4.2065503972006,SANTIAGO VILA,53.3479357728957,VANGUARDIA,79.8570751566511,EL DORADO,45.9742158220057,Aeródromo
PUERTO SALGAR,PALANQUERO -GERMAN OLANO,2.12390853254527,True,PALANQUERO -GERMAN OLANO,2.12390853254527,JOSE CELESTINO,37.9590903328361,LA NUBIA,102.290194970949,EL DORADO,101.698211455207,Regional
COLORADOS,PALANQUERO -GERMAN OLANO,7.08315012961837,True,PALANQUERO -GERMAN OLANO,7.08315012961837,JOSE CELESTINO,42.9793107775215,LA NUBIA,108.286525683485,EL DORADO,98.8513221927395,Aeródromo
PUERTO LIBRE,EL TRIUNFO,21.1996498782391,True,EL TRIUNFO,21.1996498782391,JOSE CELESTINO,66.7500329810405,OLAYA HERRERA,118.052487637059,JOSE M. CORDOVA,98.7185158646116,Aeródromo
MORRO COLORADO,PALANQUERO -GERMAN OLANO,26.9709614442383,True,PALANQUERO -GERMAN OLANO,26.9709614442383,JOSE CELESTINO,65.3099476581816,LA NUBIA,124.829213028748,JOSE M. CORDOVA,107.092025314103,Aeródromo
PULÍ,GUACHARACAS (COLOMBAIMA),11.4944935444285,True,GUACHARACAS (COLOMBAIMA),11.4944935444285,SANTIAGO VILA,46.095882060244,PERALES,54.7235157209714,EL DORADO,62.9391136031236,Aeródromo
QUEBRADANEGRA,TUCANES - CA.,19.4183543035568,True,TUCANES - CA.,19.4183543035568,FARFAN HERIBERTO GIL MAR,72.8654926608385,PERALES,59.3768493344883,MATECAÑA,41.6392066800845,Aeródromo
TOBIA - LA MILAGROSA,GANADERIA EL TRIUNFO,35.1662323360715,True,GANADERIA EL TRIUNFO,35.1662323360715,JOSE CELESTINO,48.937572791753,PERALES,108.559149757017,EL DORADO,57.6466823845464,Aeródromo
QUETAME,VANGUARDIA,32.8785305642681,True,PAOLA - CA,42.5156490507345,SAN MARTIN,72.4277429773338,VANGUARDIA,32.8785305642681,EL DORADO,51.9561925095604,Nacional
PUENTE QUETAME,VANGUARDIA,33.9588713105074,True,PAOLA - CA,43.6179304860201,SAN MARTIN,73.0864193329889,VANGUARDIA,33.9588713105074,EL DORADO,51.0229686284505,Nacional
GUACAPATE,VANGUARDIA,32.1304867032434,True,PAOLA - CA,42.0207254901229,SAN MARTIN,70.6481804737124,VANGUARDIA,32.1304867032434,EL DORADO,53.3303578780666,Nacional
QUIPILE,CERRITOS,28.9289631761436,True,CERRITOS,28.9289631761436,SANTIAGO VILA,59.7629597442684,PERALES,75.5778050512685,EL DORADO,43.1318944657921,Aeródromo
LA VIRGEN,LAS AGUILAS -CA,18.2940881517905,True,LAS AGUILAS -CA,18.2940881517905,FARFAN HERIBERTO GIL MAR,72.5639584265548,BUENAVENTURA-GERARDO TOBAR LOPEZ,46.560506261529,ALFONSO BONILLA ARAGON,29.0209522372956,Internacional
LA BOTICA,GUACHARACAS (COLOMBAIMA),25.5432678768816,True,GUACHARACAS (COLOMBAIMA),25.5432678768816,SANTIAGO VILA,54.4154556898227,PERALES,69.9768665459495,EL DORADO,47.2396166029786,Aeródromo
APULO,GENERAL ADELMO RUIZ M.,25.7463825500163,True,GENERAL ADELMO RUIZ M.,25.7463825500163,SANTIAGO VILA,35.2911920956043,PERALES,60.8369002244396,EL DORADO,53.4802026700512,Regional
MANUEL SUR,GENERAL ADELMO RUIZ M.,0.365687956690585,True,GENERAL ADELMO RUIZ M.,0.365687956690585,SANTIAGO VILA,10.0497237576706,PERALES,43.2157902383275,EL DORADO,77.2721308536242,Regional
EL PORTAL,CUATRO VIENTOS - CA,4.09619472150561,True,CUATRO VIENTOS - CA,4.09619472150561,SANTIAGO VILA,9.03294294527564,PERALES,49.7605470316382,EL DORADO,80.478348933484,Regional
LAS VARAS,EL CHARCO,14.220141428323,True,EL CHARCO,14.220141428323,JUAN CASIANO,18.9280535589761,LA FLORIDA,112.609738366938,ALFONSO BONILLA ARAGON,216.581222233574,Regional
SAN MARCOS POBLADO,GENERAL ADELMO RUIZ M.,7.22706007332441,True,GENERAL ADELMO RUIZ M.,7.22706007332441,SANTIAGO VILA,8.51069638921612,PERALES,47.9323577332607,EL DORADO,78.2733237418821,Regional
SAN ANTONIO DEL TEQUENDAMA,EL DORADO,24.5845256582332,True,VILLA GEORGINA,28.3992125352537,SANTIAGO VILA,62.1799500760914,PERALES,89.3565875282565,EL DORADO,24.5845256582332,Internacional
SANTANDERCITO,EL DORADO,24.7119006762498,True,VILLA GEORGINA,25.6667324853243,SANTIAGO VILA,61.5504398200002,PERALES,89.8794081090108,EL DORADO,24.7119006762498,Internacional
LOS NARANJOS,LA DIVA,20.2388584854226,True,LA DIVA,20.2388584854226,PUERTO BOLIVAR,232.632636681703,ALFONSO LOPEZ PUMAREJO,118.292949600854,SIMON BOLIVAR,42.5715565665755,Aeródromo
VILLA PRADILLA,VILLA GEORGINA,28.3487481735752,True,VILLA GEORGINA,28.3487481735752,SANTIAGO VILA,57.8740327967053,PERALES,84.554076761021,EL DORADO,29.3210248906786,Internacional
VILLA SHYN (CASAS MOVILES),EL DORADO,25.1209482152917,True,VILLA GEORGINA,25.3470293049041,SANTIAGO VILA,61.127965083681,PERALES,89.5393097754289,EL DORADO,25.1209482152917,Internacional
PORTONES,VILLA GEORGINA,21.2329112552997,True,VILLA GEORGINA,21.2329112552997,SANTIAGO VILA,39.8197916481399,PERALES,80.0487416551193,EL DORADO,63.3115129542097,Regional
CAMANCHA,MUZO,15.7091094781828,True,MUZO,15.7091094781828,JOSE CELESTINO,90.3763286690479,VANGUARDIA,147.560123771127,EL DORADO,78.7299040984679,Aeródromo
CUIBUCO,FURATENA,23.9122733938643,True,FURATENA,23.9122733938643,JOSE CELESTINO,82.2628070939322,VANGUARDIA,140.625119624503,EL DORADO,68.3026129823222,Aeródromo
ALBERGUE,MUZO,27.6309039148508,True,MUZO,27.6309039148508,JOSE CELESTINO,90.0549116923187,VANGUARDIA,135.94415672739,EL DORADO,67.1675168510307,Aeródromo
SAN JUAN DE RIOSECO,CERRITOS,17.0605998247056,True,CERRITOS,17.0605998247056,JOSE CELESTINO,49.882665744845,PERALES,73.8824442423078,EL DORADO,55.0785807003936,Aeródromo
CAMBAO,EL SANTUARIO,4.7425388183671,True,EL SANTUARIO,4.7425388183671,JOSE CELESTINO,37.4213846268815,PERALES,69.7676708880654,EL DORADO,69.3781674625662,Regional
SASAIMA,EL SANTUARIO,39.0104092613365,True,EL SANTUARIO,39.0104092613365,JOSE CELESTINO,57.1959775669481,PERALES,98.2157142955923,EL DORADO,42.908004372148,Aeródromo
SANTA INES,EL DORADO,38.6574227354724,True,EL SANTUARIO,39.6237702093932,JOSE CELESTINO,60.876273182707,PERALES,96.0522942897741,EL DORADO,38.6574227354724,Internacional
SESQUILÉ,LAS ACACIAS,13.3268079052192,True,LAS ACACIAS,13.3268079052192,ALBERTO LLERAS CAMARGO,115.342144625112,VANGUARDIA,99.496576829243,EL DORADO,54.4539737748776,Aeródromo
BOITIVA SAN ROQUE,LAS ACACIAS,13.9908095480548,True,LAS ACACIAS,13.9908095480548,ALBERTO LLERAS CAMARGO,114.58627261556,VANGUARDIA,99.5222808507033,EL DORADO,55.1654962297751,Aeródromo
SIATOYA,LAS ACACIAS,11.8741260574515,True,LAS ACACIAS,11.8741260574515,ALBERTO LLERAS CAMARGO,115.84869732229,VANGUARDIA,100.526816703995,EL DORADO,54.1438302863057,Aeródromo
SIBATÉ,VILLA GEORGINA,15.7518717248292,True,VILLA GEORGINA,15.7518717248292,SANTIAGO VILA,64.1465093191406,VANGUARDIA,79.8764048414902,EL DORADO,26.6406508023288,Internacional
SAN BENITO CENTRO,VILLA GEORGINA,18.159342229914,True,VILLA GEORGINA,18.159342229914,SANTIAGO VILA,66.4745600550576,VANGUARDIA,79.1148819850313,EL DORADO,24.2394032902339,Internacional
CHACUA CENTRO,VILLA GEORGINA,20.7664546920984,True,VILLA GEORGINA,20.7664546920984,SANTIAGO VILA,68.5267674108373,VANGUARDIA,79.1448542064475,EL DORADO,21.6351590684409,Internacional
PERICO SECTOR LA HONDA,VILLA GEORGINA,11.4982584395232,True,VILLA GEORGINA,11.4982584395232,SANTIAGO VILA,61.4730353490356,VANGUARDIA,79.3534764605344,EL DORADO,30.898432731433,Internacional
PERICO SECTOR LA MACARENA,VILLA GEORGINA,13.6969881172843,True,VILLA GEORGINA,13.6969881172843,SANTIAGO VILA,63.1790433244967,VANGUARDIA,79.0771173117115,EL DORADO,28.70719138057,Internacional
SAN FORTUNATO SECTOR LOS ZORROS,VILLA GEORGINA,14.9825703005178,True,VILLA GEORGINA,14.9825703005178,SANTIAGO VILA,64.0319660620525,VANGUARDIA,79.189157535232,EL DORADO,27.4136345462639,Internacional
LA UNIÓN SECTOR LA UNIÓN,VILLA GEORGINA,17.2263938748924,True,VILLA GEORGINA,17.2263938748924,SANTIAGO VILA,63.9672472958105,VANGUARDIA,81.7476827229909,EL DORADO,25.3925536831905,Internacional
LA UNIÓN SECTOR PIE DE ALTO,VILLA GEORGINA,15.3935400128518,True,VILLA GEORGINA,15.3935400128518,SANTIAGO VILA,62.9322397461459,VANGUARDIA,81.2279445413596,EL DORADO,27.1326303747459,Internacional
SAN BENITO SECTOR JAZMÍN,VILLA GEORGINA,19.1877775529944,True,VILLA GEORGINA,19.1877775529944,SANTIAGO VILA,67.1487557071301,VANGUARDIA,79.3269516266385,EL DORADO,23.2041451646567,Internacional
SILVANIA,LA JAGUA,26.7416656588314,True,LA JAGUA,26.7416656588314,CONTADOR,80.8065713979665,GUSTAVO ARTUNDUAGA PAREDES,79.1289310129266,BENITO SALAS,76.2319645037919,Aeródromo
AZAFRANAL,VILLA GEORGINA,10.8856550421464,True,VILLA GEORGINA,10.8856550421464,SANTIAGO VILA,49.6433612032389,PERALES,83.5430230182305,EL DORADO,38.8642025825824,Internacional
SUBIA,VILLA GEORGINA,13.8042830370201,True,VILLA GEORGINA,13.8042830370201,SANTIAGO VILA,50.5756550084153,PERALES,83.2951923876684,EL DORADO,36.7926803612542,Internacional
SIMIJACA,MUZO,29.4197274396903,True,MUZO,29.4197274396903,ALBERTO LLERAS CAMARGO,99.2829229153998,VANGUARDIA,150.945374833662,EL DORADO,95.2156407635605,Aeródromo
EL RETÉN,LA PALESTINA,3.73044936170601,True,LA PALESTINA,3.73044936170601,LAS BRUJAS,180.555188851874,ALFONSO LOPEZ PUMAREJO,113.105588833306,SIMON BOLIVAR,56.6489423358371,Aeródromo
SOACHA,EL DORADO,14.9381951805264,True,VILLA GEORGINA,27.4805586271704,SANTIAGO VILA,73.1208121430707,VANGUARDIA,81.0779016099719,EL DORADO,14.9381951805264,Internacional
CHARQUITO,VILLA GEORGINA,20.6454088049367,True,VILLA GEORGINA,20.6454088049367,SANTIAGO VILA,64.7096994329641,VANGUARDIA,84.5066474360182,EL DORADO,22.8469289724051,Internacional
CHACUA CABRERA,EL DORADO,20.9125354198682,True,VILLA GEORGINA,21.5499018154606,SANTIAGO VILA,69.564874721456,VANGUARDIA,78.4704965000162,EL DORADO,20.9125354198682,Internacional
SOPÓ,FLAMINIO S. CAMACHO,16.8417277289711,True,FLAMINIO S. CAMACHO,16.8417277289711,JOSE CELESTINO,109.325607679496,VANGUARDIA,89.886842050599,EL DORADO,31.8494030477333,Internacional
HATOGRANDE,FLAMINIO S. CAMACHO,14.6008889237167,True,FLAMINIO S. CAMACHO,14.6008889237167,JOSE CELESTINO,103.373596222861,VANGUARDIA,94.1179566460947,EL DORADO,29.8692530248509,Internacional
GRATAMIRA,FLAMINIO S. CAMACHO,9.52636113173771,True,FLAMINIO S. CAMACHO,9.52636113173771,JOSE CELESTINO,91.6292351464319,VANGUARDIA,96.3573301368052,EL DORADO,17.9678002920369,Internacional
MERCENARIO,FLAMINIO S. CAMACHO,11.6085709290065,True,FLAMINIO S. CAMACHO,11.6085709290065,JOSE CELESTINO,109.134277484911,VANGUARDIA,85.3991597153373,EL DORADO,25.8825698421162,Internacional
LA DIANA,CENTRAL CASTILLA,13.0153912910377,True,CENTRAL CASTILLA,13.0153912910377,FARFAN HERIBERTO GIL MAR,85.9432573932022,BUENAVENTURA-GERARDO TOBAR LOPEZ,105.597811462584,ALFONSO BONILLA ARAGON,33.2591914244289,Internacional
PUEBLO VIEJO SECTOR NIÑO,FLAMINIO S. CAMACHO,17.4329944115186,True,FLAMINIO S. CAMACHO,17.4329944115186,JOSE CELESTINO,108.179772346803,VANGUARDIA,91.678950673821,EL DORADO,32.6118030860159,Internacional
SUBACHOQUE,FLAMINIO S. CAMACHO,17.6119649693789,True,FLAMINIO S. CAMACHO,17.6119649693789,JOSE CELESTINO,84.8252351198435,VANGUARDIA,104.785709244416,EL DORADO,25.4446267376934,Internacional
GALDAMEZ,FLAMINIO S. CAMACHO,15.1115229687185,True,FLAMINIO S. CAMACHO,15.1115229687185,JOSE CELESTINO,87.3225940981441,VANGUARDIA,102.354445687078,EL DORADO,23.8106687625533,Internacional
SUESCA,LAS ACACIAS,11.9016072754274,True,LAS ACACIAS,11.9016072754274,ALBERTO LLERAS CAMARGO,111.674395487272,VANGUARDIA,105.95235698382,EL DORADO,59.0588198922391,Aeródromo
HATO GRANDE,LAS ACACIAS,25.8693729674384,True,LAS ACACIAS,25.8693729674384,ALBERTO LLERAS CAMARGO,96.2387622638987,VANGUARDIA,116.944965694805,EL DORADO,75.2166446215652,Aeródromo
CACICAZGO,LAS ACACIAS,12.9273523651713,True,LAS ACACIAS,12.9273523651713,ALBERTO LLERAS CAMARGO,111.809659275405,VANGUARDIA,104.081553348934,EL DORADO,58.4826431766793,Aeródromo
SUPATÁ,FLAMINIO S. CAMACHO,33.5154133682585,True,FLAMINIO S. CAMACHO,33.5154133682585,JOSE CELESTINO,73.7344128725296,VANGUARDIA,120.819889965026,EL DORADO,41.2049022783349,Aeródromo
LA MAGOLA,FLAMINIO S. CAMACHO,33.5900133418607,True,FLAMINIO S. CAMACHO,33.5900133418607,JOSE CELESTINO,70.6738116170004,PERALES,117.331885479543,EL DORADO,39.4347477638697,Internacional
SUSA,EL ESPINO,48.5870904415348,False,EL ESPINO,48.5870904415348,ALBERTO LLERAS CAMARGO,59.7865848034686,EL ALCARAVAN,109.397772673112,PALONEGRO,110.537463396684,Sin cobertura
SUTATAUSA,LAS ACACIAS,17.9256166192987,True,LAS ACACIAS,17.9256166192987,ALBERTO LLERAS CAMARGO,108.79531895404,VANGUARDIA,122.863929221812,EL DORADO,68.8612426910851,Aeródromo
LAS PEÑAS,LAS BRUJAS,11.8135127901819,True,BARACOA,47.2676416559448,LAS BRUJAS,11.8135127901819,LOS GARZONES,75.4685433597279,RAFAEL NUÑEZ,137.625665203413,Regional
CHIRCAL DE SANTA BARBARA,LAS ACACIAS,17.3367665283771,True,LAS ACACIAS,17.3367665283771,ALBERTO LLERAS CAMARGO,109.0342648799,VANGUARDIA,122.227568661283,EL DORADO,68.3206089052974,Aeródromo
TABIO,FLAMINIO S. CAMACHO,12.1410283120355,True,FLAMINIO S. CAMACHO,12.1410283120355,JOSE CELESTINO,93.2054321893475,VANGUARDIA,98.8993285678102,EL DORADO,24.6128620225447,Internacional
CARRÓN,FLAMINIO S. CAMACHO,12.5074037756916,True,FLAMINIO S. CAMACHO,12.5074037756916,JOSE CELESTINO,92.1700439858896,VANGUARDIA,99.5072138711239,EL DORADO,24.3931248371288,Internacional
EL PENCIL,FLAMINIO S. CAMACHO,13.0316257455022,True,FLAMINIO S. CAMACHO,13.0316257455022,JOSE CELESTINO,93.089956582468,VANGUARDIA,99.6037956914984,EL DORADO,25.6328934016089,Internacional
PARCELACIÓN TERMALES,FLAMINIO S. CAMACHO,11.5313823713767,True,FLAMINIO S. CAMACHO,11.5313823713767,JOSE CELESTINO,92.6890825910201,VANGUARDIA,98.5908188083197,EL DORADO,23.4651196361724,Internacional
CHICÚ,FLAMINIO S. CAMACHO,11.1075373210753,True,FLAMINIO S. CAMACHO,11.1075373210753,JOSE CELESTINO,93.5192513542275,VANGUARDIA,98.0144973667056,EL DORADO,23.5098818419161,Internacional
EL BOTE,FLAMINIO S. CAMACHO,18.0159911844931,True,FLAMINIO S. CAMACHO,18.0159911844931,JOSE CELESTINO,93.6947228301235,VANGUARDIA,102.97424628683,EL DORADO,31.4266439518669,Internacional
TERPEL,FLAMINIO S. CAMACHO,12.4152274569133,True,FLAMINIO S. CAMACHO,12.4152274569133,JOSE CELESTINO,94.420019561888,VANGUARDIA,98.6137016809628,EL DORADO,25.6041626285599,Internacional
TAUSA,LAS ACACIAS,11.4962374060697,True,LAS ACACIAS,11.4962374060697,JOSE CELESTINO,110.44385090185,VANGUARDIA,118.226352661311,EL DORADO,62.1298796444243,Aeródromo
ROMA (TAUSA VIEJO),LAS ACACIAS,11.1970475745762,True,LAS ACACIAS,11.1970475745762,JOSE CELESTINO,109.648710843264,VANGUARDIA,118.256862895652,EL DORADO,61.6010021975569,Aeródromo
DIVINO NIÑO,MAICAO,20.0848150508829,True,MAICAO,20.0848150508829,JORGE ISAACS (LA MINA),80.8191291132262,ALFONSO LOPEZ PUMAREJO,140.319428745871,ALMIRANTE PADILLA,84.0720049028601,Aeródromo
TENA,EL DORADO,27.3793653230203,True,VILLA GEORGINA,33.4266434969779,SANTIAGO VILA,61.7831495511176,PERALES,86.4718692493459,EL DORADO,27.3793653230203,Internacional
LA GRAN VÍA,LA AMALIA,1.86876371984879,True,LA AMALIA,1.86876371984879,LAS BRUJAS,210.692445499646,ALFONSO LOPEZ PUMAREJO,107.507291240114,SIMON BOLIVAR,32.0408022689763,Internacional
TENJO,INGENIO PICHICHI,1.68784108453001,True,INGENIO PICHICHI,1.68784108453001,FARFAN HERIBERTO GIL MAR,64.0963887937186,BUENAVENTURA-GERARDO TOBAR LOPEZ,96.7949125991633,ALFONSO BONILLA ARAGON,23.5502860489624,Internacional
LA PUNTA,PETROLEA,19.8006087705636,True,PETROLEA,19.8006087705636,AGUAS CLARAS,96.2562053453557,YARIGUIES,207.897573785225,CAMILO DAZA,47.9722802038154,Aeródromo
BARRIO LOS CATADI,EL DORADO,9.72112767908739,True,FLAMINIO S. CAMACHO,12.3800738114873,SANTIAGO VILA,89.3167358611162,VANGUARDIA,92.3969061348287,EL DORADO,9.72112767908739,Internacional
CASCAJERA,FLAMINIO S. CAMACHO,11.8222308272549,True,FLAMINIO S. CAMACHO,11.8222308272549,JOSE CELESTINO,89.3644654233413,VANGUARDIA,98.5354920517014,EL DORADO,19.226729656089,Internacional
JUAICA,FLAMINIO S. CAMACHO,10.8247744753701,True,FLAMINIO S. CAMACHO,10.8247744753701,JOSE CELESTINO,92.1863513263769,VANGUARDIA,98.0981468423422,EL DORADO,21.9780663058631,Internacional
ZOQUE,FLAMINIO S. CAMACHO,10.3061953270503,True,FLAMINIO S. CAMACHO,10.3061953270503,JOSE CELESTINO,91.7031679179969,VANGUARDIA,97.5815158167327,EL DORADO,20.4170864363683,Internacional
TIBACUY,VILLA GEORGINA,14.6036413207533,True,VILLA GEORGINA,14.6036413207533,SANTIAGO VILA,38.9708748532577,PERALES,75.9700296214041,EL DORADO,51.8692978076559,Regional
BATEAS,VILLA GEORGINA,22.0699355866644,True,VILLA GEORGINA,22.0699355866644,SANTIAGO VILA,31.4879619980098,PERALES,69.5127409699743,EL DORADO,59.075720155811,Regional
CUMACA,VILLA GEORGINA,16.661105239235,True,VILLA GEORGINA,16.661105239235,SANTIAGO VILA,36.8598899463364,PERALES,74.2403795865632,EL DORADO,54.0850991238486,Regional
TIBIRITA,LAS ACACIAS,44.6540500467828,False,LAS ACACIAS,44.6540500467828,ALBERTO LLERAS CAMARGO,91.2252889282067,VANGUARDIA,99.0385625954471,EL DORADO,81.1479651102347,Sin cobertura
TOCAIMA,GENERAL ADELMO RUIZ M.,17.5956273431042,True,GENERAL ADELMO RUIZ M.,17.5956273431042,SANTIAGO VILA,27.0621257451646,PERALES,55.2887651593241,EL DORADO,60.5743140754791,Regional
PUBENZA,GENERAL ADELMO RUIZ M.,5.86630650947457,True,GENERAL ADELMO RUIZ M.,5.86630650947457,SANTIAGO VILA,15.4937986168216,PERALES,44.5215787375099,EL DORADO,73.1093222844545,Regional
LA COLORADA,GENERAL ADELMO RUIZ M.,14.4925337054102,True,GENERAL ADELMO RUIZ M.,14.4925337054102,SANTIAGO VILA,24.0995507631576,PERALES,51.9368353285179,EL DORADO,64.0300642890891,Regional
TOCANCIPÁ,LAS ACACIAS,14.4869489837409,True,LAS ACACIAS,14.4869489837409,JOSE CELESTINO,111.084047074907,VANGUARDIA,94.4902195360129,EL DORADO,39.1491566411848,Internacional
DULCINEA,LAS ACACIAS,16.3872391865424,True,LAS ACACIAS,16.3872391865424,JOSE CELESTINO,108.636775159284,VANGUARDIA,94.1645206986044,EL DORADO,36.0961522131325,Internacional
PELPAK,LAS ACACIAS,17.34841013747,True,LAS ACACIAS,17.34841013747,JOSE CELESTINO,107.169001737562,VANGUARDIA,94.3279730717305,EL DORADO,34.6276389286621,Internacional
TOLIMA - MILENION,LAS ACACIAS,14.8226725173479,True,LAS ACACIAS,14.8226725173479,JOSE CELESTINO,108.906732198132,VANGUARDIA,95.259358095538,EL DORADO,37.6469111659183,Internacional
LA FUENTE,GUILLERMO GOMEZ ORTIZ,6.73758827636575,True,GUILLERMO GOMEZ ORTIZ,6.73758827636575,ALBERTO LLERAS CAMARGO,119.629468594715,YARIGUIES,67.9403966155081,PALONEGRO,47.9779407183311,Aeródromo
CETINA,LAS ACACIAS,14.4077552701534,True,LAS ACACIAS,14.4077552701534,JOSE CELESTINO,112.266992227085,VANGUARDIA,94.1298975471149,EL DORADO,40.0333543963798,Aeródromo
ANTONIA SANTOS,LAS ACACIAS,15.894154331615,True,LAS ACACIAS,15.894154331615,JOSE CELESTINO,108.571546973447,VANGUARDIA,94.592413953437,EL DORADO,36.5174090895223,Internacional
CHICALÁ,EL LAGO - CA,4.91098262985324,True,EL LAGO - CA,4.91098262985324,SANTIAGO VILA,32.4916068332973,PERALES,34.4507738038721,EL DORADO,80.1436411169149,Nacional
LAS QUINTAS,LAS ACACIAS,17.9245275761602,True,LAS ACACIAS,17.9245275761602,JOSE CELESTINO,106.061461914269,VANGUARDIA,94.6509984050786,EL DORADO,33.7513708117358,Internacional
